Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),Amplitude (Oe),M-DC (emu),M-Std.Dev. (emu),M' (emu),M'' (emu),Moment (emu),Phase (deg),Calcoil' (emu),Calcoil'' (emu),Calcoil (emu),CC Phase (deg),Count,Gain,Measure Type,Elapsed (sec),Sample Center (cm),Max.Signal (V),PPMS Status (code),DSP Status (code),Min.Temperature (K),Max.Temperature (K),Min.Field (Oe),Max.Field (Oe),DC Position (cm),PPMS Temperature (K),PPMS Position,Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,37311644.11,135.20269775,9999.192,,,0.00202058972219461,5.40815322269644E-5,,,,,,,,,5,125,0,6.76600006408989,0.210566195725658,4.82236089003294E-5,4374,0,135.0618591,135.3435364,9999.192,9999.192,0.150145524081662,138.64645,,,,,,,,,,,,,,,,,,,,,,,135.20269775
,37311809.82,140.2127533,9999.192,,,0.00197466416476183,5.20537427020492E-5,,,,,,,,,5,125,0,6.62500052712858,0.210566195725658,4.83678144817635E-5,4374,0,140.0887909,140.3367157,9999.192,9999.192,0.151974006369567,148.30675,,,,,,,,,,,,,,,,,,,,,,,140.2127533
,37311945.12,145.16255185,9999.192,,,0.00193467452530345,5.67697664395501E-5,,,,,,,,,5,125,0,6.56200046651065,0.210566195725658,4.8007997626948E-5,4374,0,145.031723,145.2933807,9999.192,9999.192,0.144756316038892,148.9587,,,,,,,,,,,,,,,,,,,,,,,145.16255185
,37312112.55,150.18656155,9999.192,,,0.00189573709470971,5.52826426882161E-5,,,,,,,,,5,125,0,7.03100000973791,0.210566195725658,4.80798204709522E-5,4374,0,150.0841064,150.2890167,9999.192,9999.192,0.138949104076067,157.23885,,,,,,,,,,,,,,,,,,,,,,,150.18656155
,37312254.87,155.2808838,9999.192,,,0.00186425629847683,5.59733571270934E-5,,,,,,,,,5,125,0,6.96799994911998,0.210566195725658,4.7585092166629E-5,4374,0,155.1169586,155.444809,9999.192,9999.192,0.147009470892006,161.3534,,,,,,,,,,,,,,,,,,,,,,,155.2808838
,37312398.24,160.1743851,9999.192,,,0.00183866390321649,5.78246236450666E-5,,,,,,,,,5,125,0,7.04700022470206,0.210566195725658,4.76980424582565E-5,4374,0,160.0785065,160.2702637,9999.192,9999.192,0.124014478278934,162.6072,,,,,,,,,,,,,,,,,,,,,,,160.1743851
,37312566.24,165.15281675,9999.192,,,0.00181189937439027,5.64092453081675E-5,,,,,,,,,5,125,0,6.82799995411187,0.210566195725658,4.75841218102029E-5,4374,0,165.0537262,165.2519073,9999.192,9999.192,0.147163485944961,173.43165,,,,,,,,,,,,,,,,,,,,,,,165.15281675
,37312715.18,170.29684445,9999.192,,,0.00178163250963848,5.80974993112289E-5,,,,,,,,,5,125,0,6.95299990475178,0.210566195725658,4.72781519401454E-5,4374,0,170.1116638,170.4820251,9999.192,9999.192,0.145618766831547,179.94935,,,,,,,,,,,,,,,,,,,,,,,170.29684445
,37312857.45,175.28142545,9999.192,,,0.00174518387483981,6.02945908688306E-5,,,,,,,,,5,125,0,6.90600005909801,0.210566195725658,4.70838572971149E-5,4374,0,175.1081085,175.4547424,9999.192,9999.192,0.124223973304884,181.7386,,,,,,,,,,,,,,,,,,,,,,,175.28142545
,37313000.89,180.21730805,9999.192,,,0.00170690675314592,6.13747125163745E-5,,,,,,,,,5,125,0,7.18799976166338,0.210566195725658,4.70078960270038E-5,4374,0,180.0726776,180.3619385,9999.192,9999.192,0.140340359742941,184.67795,,,,,,,,,,,,,,,,,,,,,,,180.21730805
,37313150.87,185.1467819,9999.192,,,0.00168781985669134,6.0103325482007E-5,,,,,,,,,5,125,0,6.81199973914772,0.210566195725658,4.71432668009773E-5,4374,0,185.0432434,185.2503204,9999.192,9999.192,0.14230478197587,188.0791,,,,,,,,,,,,,,,,,,,,,,,185.1467819
,37313303.35,190.13012695,9999.192,,,0.00167267972612297,5.87144345732888E-5,,,,,,,,,5,125,0,7.20299980603159,0.210566195725658,4.75950399681954E-5,4374,0,190.0504761,190.2097778,9999.192,9999.192,0.142271932429212,192.05335,,,,,,,,,,,,,,,,,,,,,,,190.13012695
,37313461.39,195.0797348,9999.192,,,0.00163668449367724,5.87954938117909E-5,,,,,,,,,5,125,0,6.81299990974367,0.210566195725658,4.7801310724767E-5,4374,0,195.0319214,195.1275482,9999.192,9999.192,0.144296535260857,197.9803,,,,,,,,,,,,,,,,,,,,,,,195.0797348
,37313619.80,200.0360718,9999.192,,,0.00161891448338984,6.06454566785927E-5,,,,,,,,,5,125,0,6.43699988722801,0.210566195725658,4.7258611296521E-5,4374,0,199.9841156,200.088028,9999.192,9999.192,0.130447699070877,205.997,,,,,,,,,,,,,,,,,,,,,,,200.0360718
,37313777.16,205.09849545,9999.192,,,0.00158541149698584,6.27465185957171E-5,,,,,,,,,5,125,0,7.15599996037781,0.210566195725658,4.70311324290683E-5,4374,0,205.0367889,205.160202,9999.192,9999.192,0.135165193217232,213.684,,,,,,,,,,,,,,,,,,,,,,,205.09849545
,37313930.39,210.0921097,9999.192,,,0.0015691808240951,6.40094047289517E-5,,,,,,,,,5,125,0,6.34300019592047,0.210566195725658,4.69637160710351E-5,4374,0,210.0252228,210.1589966,9999.192,9999.192,0.132635585605498,219.99355,,,,,,,,,,,,,,,,,,,,,,,210.0921097
,37314079.32,215.0993042,9999.192,,,0.0015444810969472,6.51867013963972E-5,,,,,,,,,5,125,0,7.0159999653697,0.210566195725658,4.70832370931683E-5,4374,0,215.0489807,215.1496277,9999.192,9999.192,0.129921627585972,223.7293,,,,,,,,,,,,,,,,,,,,,,,215.0993042
,37314223.77,220.06962585,9999.192,,,0.0015149362386529,6.60198904024524E-5,,,,,,,,,5,125,0,6.25000004656613,0.210566195725658,4.72229786813002E-5,4374,0,220.0214386,220.1178131,9999.192,9999.192,0.128882005677459,225.5258,,,,,,,,,,,,,,,,,,,,,,,220.06962585
,37314365.06,225.08999635,9999.192,,,0.00148137230171845,6.51708508464167E-5,,,,,,,,,5,125,0,6.96900011971593,0.210566195725658,4.72553359976794E-5,4374,0,225.0284729,225.1515198,9999.192,9999.192,0.117118671751374,227.50805,,,,,,,,,,,,,,,,,,,,,,,225.08999635
,37314514.85,230.1590958,9999.192,,,0.00147725026709006,6.58870395291783E-5,,,,,,,,,5,125,0,7.34399997163564,0.210566195725658,4.6667786809352E-5,4374,0,230.0549622,230.2632294,9999.192,9999.192,0.125593526648262,232.907,,,,,,,,,,,,,,,,,,,,,,,230.1590958
,37314665.76,235.20077515,9999.192,,,0.00144435666807134,6.85791700638877E-5,,,,,,,,,5,125,0,7.03200018033385,0.210566195725658,4.61403163645604E-5,4374,0,235.0779419,235.3236084,9999.192,9999.192,0.112814817815939,238.87225,,,,,,,,,,,,,,,,,,,,,,,235.20077515
,37314820.46,240.2233429,9999.192,,,0.00142850778529824,7.02307692896965E-5,,,,,,,,,5,125,0,7.03200018033385,0.210566195725658,4.55064472911592E-5,4374,0,240.0776672,240.3690186,9999.192,9999.192,0.120908270476692,245.68335,,,,,,,,,,,,,,,,,,,,,,,240.2233429
,37314977.06,245.237854,9999.192,,,0.00140804827208366,7.21218048733698E-5,,,,,,,,,5,125,0,6.82799995411187,0.210566195725658,4.51936148574846E-5,4374,0,245.0760956,245.3996124,9999.192,9999.192,0.116220105809813,252.64735,,,,,,,,,,,,,,,,,,,,,,,245.237854
,37315137.05,250.24137115,9999.192,,,0.00138269490410005,7.3285845095964E-5,,,,,,,,,5,125,0,6.84400016907603,0.210566195725658,4.52811740031198E-5,4374,0,250.0415192,250.4412231,9999.192,9999.192,0.117332613437261,260.80395,,,,,,,,,,,,,,,,,,,,,,,250.24137115
,37315297.22,255.2644043,9999.192,,,0.00134185193618042,7.06097772193492E-5,,,,,,,,,5,125,0,6.82799995411187,0.210566195725658,4.53106415325674E-5,4374,0,255.0962982,255.4325104,9999.192,9999.192,0.123678844243272,270.3803,,,,,,,,,,,,,,,,,,,,,,,255.2644043
,37315449.39,260.14360045,9999.192,,,0.00132134034128845,6.96843105937832E-5,,,,,,,,,5,125,0,6.82800058275461,0.210566195725658,4.54648200286452E-5,4374,0,260.026947,260.2602539,9999.192,9999.192,0.129936231351814,274.56785,,,,,,,,,,,,,,,,,,,,,,,260.14360045
,37315587.39,265.0939026,9999.192,,,0.00129828750882568,7.16980914908806E-5,,,,,,,,,5,125,0,7.09400007035583,0.210566195725658,4.59088398133981E-5,4374,0,265.0231018,265.1647034,9999.192,9999.192,0.11753570278425,273.23085,,,,,,,,,,,,,,,,,,,,,,,265.0939026
,37315728.57,270.16119385,9999.192,,,0.00131640201061279,7.45520820762483E-5,,,,,,,,,5,125,0,6.70300000347197,0.210566195725658,4.57631027515491E-5,4374,0,270.0765381,270.2458496,9999.192,9999.192,0.110426528878629,273.90305,,,,,,,,,,,,,,,,,,,,,,,270.16119385
,37315881.82,275.2008972,9999.192,,,0.00129768530920281,8.04984290608925E-5,,,,,,,,,5,125,0,7.0159999653697,0.210566195725658,4.48904964970417E-5,4374,0,275.059082,275.3427124,9999.192,9999.192,0.0977069996610906,280.8359,,,,,,,,,,,,,,,,,,,,,,,275.2008972
,37316041.80,280.1767578,9999.192,,,0.00129723293626925,8.53209108621644E-5,,,,,,,,,5,125,0,6.37499999720603,0.210566195725658,4.45285360823989E-5,4374,0,280.0089111,280.3446045,9999.192,9999.192,0.090792354301414,289.1211,,,,,,,,,,,,,,,,,,,,,,,280.1767578
,37316203.34,285.20155335,9999.192,,,0.00127004737771161,8.72329505391383E-5,,,,,,,,,5,125,0,6.7810001084581,0.210566195725658,4.47467511100529E-5,4374,0,285.0462036,285.3569031,9999.192,9999.192,0.0869549624405562,299.54155,,,,,,,,,,,,,,,,,,,,,,,285.20155335
,37316358.32,290.18574525,9999.192,,,0.0012618993978228,9.06859105727658E-5,,,,,,,,,5,125,0,6.93699968978763,0.210566195725658,4.50040686706492E-5,4374,0,290.0701294,290.3013611,9999.192,9999.192,0.0786876321768134,306.2645,,,,,,,,,,,,,,,,,,,,,,,290.18574525
,37316497.20,295.1161804,9999.192,,,0.00124001762006781,9.24627958914167E-5,,,,,,,,,5,125,0,6.81299990974367,0.210566195725658,4.51422032932517E-5,4374,0,295.019104,295.2132568,9999.192,9999.192,0.0727634386604659,305.57715,,,,,,,,,,,,,,,,,,,,,,,295.1161804
,37316641.35,300.12712095,9999.192,,,0.00121870684612199,9.79177065079876E-5,,,,,,,,,5,125,0,6.60999985411763,0.210566195725658,4.75702467100428E-5,4373,0,300.044281,300.2099609,9999.192,9999.192,0.0625236810269886,301.2082,,,,,,,,,,,,,,,,,,,,,,,300.12712095
,37316899.32,299.76348875,9999.192,,,0.00123944712270919,9.94837629541239E-5,,,,,,,,,5,125,0,7.23400006536394,0.210566195725658,4.45535008736766E-5,4370,0,299.7616577,299.7653198,9999.192,9999.192,0.0615191978235189,300.26505,,,,,,,,,,,,,,,,,,,,,,,299.76348875
,37317116.60,294.71673585,9999.192,,,0.00123754906368876,9.84086572488471E-5,,,,,,,,,5,125,0,6.93799986038357,0.210566195725658,5.02776164362994E-5,4374,0,294.5339661,294.8995056,9999.192,9999.192,0.0682513935418817,289.67245,,,,,,,,,,,,,,,,,,,,,,,294.71673585
,37317377.88,289.72361755,9999.192,,,0.00125581888684597,9.71880905794974E-5,,,,,,,,,5,125,0,7.01499979477376,0.210566195725658,5.2368792610227E-5,4374,0,289.5315857,289.9156494,9999.192,9999.192,0.0790170656925467,271.58305,,,,,,,,,,,,,,,,,,,,,,,289.72361755
,37317461.44,284.7683868,9999.192,,,0.00126609063167788,9.23735102923628E-5,,,,,,,,,5,125,0,6.7810001084581,0.210566195725658,4.84775267341303E-5,4374,0,284.6203918,284.9163818,9999.192,9999.192,0.0869876348993053,284.38995,,,,,,,,,,,,,,,,,,,,,,,284.7683868
,37317732.78,279.5782623,9999.192,,,0.00127956353626466,8.96959025461284E-5,,,,,,,,,5,125,0,7.18700021971017,0.210566195725658,5.20649352481113E-5,4374,0,279.3280334,279.8284912,9999.192,9999.192,0.0987922211961146,266.5958,,,,,,,,,,,,,,,,,,,,,,,279.5782623
,37317985.49,274.8291931,9999.192,,,0.00129045390178204,8.57286962782928E-5,,,,,,,,,5,125,0,7.20399997662753,0.210566195725658,5.23308871161542E-5,4374,0,274.6922607,274.9661255,9999.192,9999.192,0.106084339404492,260.4751,,,,,,,,,,,,,,,,,,,,,,,274.8291931
,37318074.16,269.6442566,9999.192,,,0.00130603343842363,8.51319670501608E-5,,,,,,,,,5,125,0,7.00000037904829,0.210566195725658,5.01808615525154E-5,4374,0,269.4155884,269.8729248,9999.192,9999.192,0.116772056594562,263.21535,,,,,,,,,,,,,,,,,,,,,,,269.6442566
,37318345.14,264.6937103,9999.192,,,0.00133500778237973,8.47294980014754E-5,,,,,,,,,5,125,0,7.04700022470206,0.210566195725658,5.24686147489188E-5,4374,0,264.4703369,264.9170837,9999.192,9999.192,0.115957336886429,246.8334,,,,,,,,,,,,,,,,,,,,,,,264.6937103
,37318425.72,259.8253479,9999.192,,,0.00135121726857111,7.86223325946333E-5,,,,,,,,,5,125,0,6.92200027406216,0.210566195725658,4.81296833374818E-5,4374,0,259.7086487,259.9420471,9999.192,9999.192,0.124750908396245,262.0105,,,,,,,,,,,,,,,,,,,,,,,259.8253479
,37318692.99,254.67487335,9999.192,,,0.00136046674201928,7.93757963887675E-5,,,,,,,,,5,125,0,6.51499999221414,0.210566195725658,5.1425393116446E-5,4374,0,254.4260712,254.9236755,9999.192,9999.192,0.133610376728653,244.65285,,,,,,,,,,,,,,,,,,,,,,,254.67487335
,37318961.18,249.69506835,9999.192,,,0.00137413290215138,7.57058646080475E-5,,,,,,,,,5,125,0,7.375000230968,0.210566195725658,5.1959213047766E-5,4374,0,249.4636688,249.9264679,9999.192,9999.192,0.139350891281594,232.48965,,,,,,,,,,,,,,,,,,,,,,,249.69506835
,37319034.75,244.7757721,9999.192,,,0.0013986911843306,7.45264018859752E-5,,,,,,,,,5,125,0,6.8910000147298,0.210566195725658,4.90404828821743E-5,4374,0,244.6097565,244.9417877,9999.192,9999.192,0.14262217010057,243.65915,,,,,,,,,,,,,,,,,,,,,,,244.7757721
,37319280.38,239.69589995,9999.192,,,0.00141649423922768,7.35809061953409E-5,,,,,,,,,5,125,0,7.06300043966621,0.210566195725658,5.11952626336816E-5,4374,0,239.4874115,239.9043884,9999.192,9999.192,0.15133699884894,233.6373,,,,,,,,,,,,,,,,,,,,,,,239.69589995
,37319525.93,234.7188797,9999.192,,,0.00143499467304706,7.0740773290996E-5,,,,,,,,,5,125,0,7.03100000973791,0.210566195725658,5.15729479928343E-5,4374,0,234.480423,234.9573364,9999.192,9999.192,0.154628671858854,218.47685,,,,,,,,,,,,,,,,,,,,,,,234.7188797
,37319605.10,229.8857651,9999.192,,,0.00147037265789847,6.80912687937366E-5,,,,,,,,,5,125,0,6.28100030589849,0.210566195725658,4.84706155626526E-5,4374,0,229.805481,229.9660492,9999.192,9999.192,0.160765635457948,232.73005,,,,,,,,,,,,,,,,,,,,,,,229.8857651
,37319857.50,224.65955355,9999.192,,,0.00148247500244221,6.62653558934049E-5,,,,,,,,,5,125,0,6.49999994784594,0.210566195725658,5.22198924884521E-5,4374,0,224.4242859,224.8948212,9999.192,9999.192,0.159633082703182,216.4385,,,,,,,,,,,,,,,,,,,,,,,224.65955355
,37320083.05,219.7052536,9999.192,,,0.00151175884429391,6.55640734789261E-5,,,,,,,,,5,125,0,7.21900002099574,0.210566195725658,5.21730914398538E-5,4374,0,219.4926758,219.9178314,9999.192,9999.192,0.166095992512626,207.4449,,,,,,,,,,,,,,,,,,,,,,,219.7052536
,37320319.23,214.7206879,9999.192,,,0.00152158364141357,6.31081666658318E-5,,,,,,,,,5,125,0,6.87500042840838,0.210566195725658,5.16721193616302E-5,4374,0,214.5481415,214.8932343,9999.192,9999.192,0.168459976474261,201.3101,,,,,,,,,,,,,,,,,,,,,,,214.7206879
,37320393.28,209.76006315,9999.192,,,0.00155804395740729,6.31125348703945E-5,,,,,,,,,5,125,0,6.81199973914772,0.210566195725658,5.02001985617662E-5,4374,0,209.6143188,209.9058075,9999.192,9999.192,0.170454634062424,209.0622,,,,,,,,,,,,,,,,,,,,,,,209.76006315
,37320635.56,204.68024445,9999.192,,,0.00157299807952451,6.009247647905E-5,,,,,,,,,5,125,0,7.17199954669923,0.210566195725658,5.15444975855621E-5,4374,0,204.4985352,204.8619537,9999.192,9999.192,0.172681187451378,201.8643,,,,,,,,,,,,,,,,,,,,,,,204.68024445
,37320864.35,199.63884735,9999.192,,,0.00159089488578018,6.01387063187672E-5,,,,,,,,,5,125,0,7.07800048403442,0.210566195725658,5.24452721425598E-5,4374,0,199.3872528,199.8904419,9999.192,9999.192,0.171551089513194,185.58865,,,,,,,,,,,,,,,,,,,,,,,199.63884735
,37321107.41,194.7439575,9999.192,,,0.00163525103167987,6.11721128007658E-5,,,,,,,,,5,125,0,7.0150004234165,0.210566195725658,5.19717959828336E-5,4374,0,194.54776,194.940155,9999.192,9999.192,0.173607411487126,182.3693,,,,,,,,,,,,,,,,,,,,,,,194.7439575
,37321181.18,189.8218155,9999.192,,,0.00165087066589848,5.9050217886884E-5,,,,,,,,,5,125,0,6.71800004784018,0.210566195725658,5.00941645900861E-5,4374,0,189.69487,189.948761,9999.192,9999.192,0.173789738856878,191.42885,,,,,,,,,,,,,,,,,,,,,,,189.8218155
,37321400.92,184.84373475,9999.192,,,0.00169241932782788,5.80654075261671E-5,,,,,,,,,5,125,0,6.68799995910376,0.210566195725658,5.08406467773426E-5,4374,0,184.7329102,184.9545593,9999.192,9999.192,0.174450058137686,186.09805,,,,,,,,,,,,,,,,,,,,,,,184.84373475
,37321615.77,179.63884735,9999.192,,,0.00171850113208036,5.75592625268929E-5,,,,,,,,,5,125,0,6.56200046651065,0.210566195725658,5.32884060617082E-5,4374,0,179.3685608,179.9091339,9999.192,9999.192,0.168599957814042,171.15695,,,,,,,,,,,,,,,,,,,,,,,179.63884735
,37321850.16,174.6777191,9999.192,,,0.00172744957502883,5.66903205798895E-5,,,,,,,,,5,125,0,6.68799995910376,0.210566195725658,5.38994025028533E-5,4374,0,174.4421844,174.9132538,9999.192,9999.192,0.169968606554442,162.3579,,,,,,,,,,,,,,,,,,,,,,,174.6777191
,37322079.81,169.75200655,9999.192,,,0.00177800450757374,5.6714221035457E-5,,,,,,,,,5,125,0,6.85900021344423,0.210566195725658,5.2807685899275E-5,4374,0,169.5405884,169.9634247,9999.192,9999.192,0.166170428077696,159.5297,,,,,,,,,,,,,,,,,,,,,,,169.75200655
,37322297.16,164.85386655,9999.192,,,0.00181548383442484,5.68688610595898E-5,,,,,,,,,5,125,0,6.71800004784018,0.210566195725658,5.30293686412555E-5,4374,0,164.7317352,164.9759979,9999.192,9999.192,0.166797060784096,157.22705,,,,,,,,,,,,,,,,,,,,,,,164.85386655
,37322375.74,159.7559662,9999.192,,,0.0018315662235787,5.59097455559682E-5,,,,,,,,,5,125,0,6.46900031715631,0.210566195725658,5.30434828038721E-5,4374,0,159.5975189,159.9144135,9999.192,9999.192,0.170670267961695,159.064,,,,,,,,,,,,,,,,,,,,,,,159.7559662
,37322596.63,154.62285615,9999.192,,,0.00186728484630325,5.5904655101123E-5,,,,,,,,,5,125,0,6.65700032841414,0.210566195725658,5.53552948437279E-5,4374,0,154.3949738,154.8507385,9999.192,9999.192,0.168724809480029,149.5119,,,,,,,,,,,,,,,,,,,,,,,154.62285615
,37322811.89,149.66426085,9999.192,,,0.00189629462526534,5.44864672785137E-5,,,,,,,,,5,125,0,7.04699959605932,0.210566195725658,5.56386942836264E-5,4374,0,149.4181366,149.9103851,9999.192,9999.192,0.168377693211745,140.3181,,,,,,,,,,,,,,,,,,,,,,,149.66426085
,37323021.41,144.65538025,9999.192,,,0.00192809212704502,5.25301285951988E-5,,,,,,,,,5,125,0,6.79699969477951,0.210566195725658,5.61773783478772E-5,4374,0,144.3993073,144.9114532,9999.192,9999.192,0.167416366029225,134.8585,,,,,,,,,,,,,,,,,,,,,,,144.65538025
,37323226.80,139.6656723,9999.192,,,0.0019827709264115,5.5818184621806E-5,,,,,,,,,5,125,0,6.87499979976565,0.210566195725658,5.60804490896111E-5,4374,0,139.4573364,139.8740082,9999.192,9999.192,0.159446749927709,130.9004,,,,,,,,,,,,,,,,,,,,,,,139.6656723
,37323425.00,134.6454697,9999.192,,,0.00200352357147455,5.26065290045704E-5,,,,,,,,,5,125,0,6.82799995411187,0.210566195725658,5.60322936695223E-5,4374,0,134.4322205,134.8587189,9999.192,9999.192,0.162694179554149,126.35985,,,,,,,,,,,,,,,,,,,,,,,134.6454697
,37323619.07,129.6533127,9999.192,,,0.00204027487191082,5.24866138616172E-5,,,,,,,,,5,125,0,7.07799985539168,0.210566195725658,5.649740370009E-5,4374,0,129.4312744,129.875351,9999.192,9999.192,0.160641941220028,122.05105,,,,,,,,,,,,,,,,,,,,,,,129.6533127
,37323808.27,124.64144135,9999.192,,,0.00209842750839646,5.35289204727528E-5,,,,,,,,,5,125,0,6.96799994911998,0.210566195725658,5.66825648947131E-5,4374,0,124.4171295,124.8657532,9999.192,9999.192,0.157983636127673,117.37545,,,,,,,,,,,,,,,,,,,,,,,124.64144135
,37323994.00,119.5762558,9999.192,,,0.00212826859398795,5.37314787741607E-5,,,,,,,,,5,125,0,6.90600005909801,0.210566195725658,5.6678474614034E-5,4374,0,119.3355484,119.8169632,9999.192,9999.192,0.156794243533889,112.45735,,,,,,,,,,,,,,,,,,,,,,,119.5762558
,37324172.91,114.70653535,9999.192,,,0.00216456784499261,5.43830581534676E-5,,,,,,,,,5,125,0,6.90600005909801,0.210566195725658,5.81131572433371E-5,4374,0,114.493187,114.9198837,9999.192,9999.192,0.155835350569195,107.8349,,,,,,,,,,,,,,,,,,,,,,,114.70653535
,37324329.85,109.7278366,9999.192,,,0.00222524948256053,5.58225211827663E-5,,,,,,,,,5,125,0,7.00000037904829,0.210566195725658,5.75652452206433E-5,4374,0,109.5437927,109.9118805,9999.192,9999.192,0.151749982628455,106.82395,,,,,,,,,,,,,,,,,,,,,,,109.7278366
,37324475.78,104.8113594,9999.192,,,0.00225807947642163,5.65628526644542E-5,,,,,,,,,5,125,0,7.04699959605932,0.210566195725658,5.60538771144881E-5,4374,0,104.7173767,104.9053421,9999.192,9999.192,0.14955124211714,104.7676,,,,,,,,,,,,,,,,,,,,,,,104.8113594
,37324695.82,99.8660202,9999.192,,,0.00231936395827155,5.43759002350747E-5,,,,,,,,,5,125,0,6.95299990475178,0.210566195725658,5.62650763382191E-5,4374,0,99.7718582,99.9601822,9999.192,9999.192,0.148712767791894,97.2178,,,,,,,,,,,,,,,,,,,,,,,99.8660202
,37324860.50,94.79490665,9999.192,,,0.00235792756054737,5.75182055458063E-5,,,,,,,,,5,125,0,7.04699959605932,0.210566195725658,5.88583518875082E-5,4374,0,94.6246262,94.9651871,9999.192,9999.192,0.142659146573236,90.7775,,,,,,,,,,,,,,,,,,,,,,,94.79490665
,37325011.23,89.6325264,9999.192,,,0.00239363803408339,5.46540590819757E-5,,,,,,,,,5,125,0,6.68699978850782,0.210566195725658,5.83192451037972E-5,4374,0,89.4426498,89.822403,9999.192,9999.192,0.144959166820824,85.86355,,,,,,,,,,,,,,,,,,,,,,,89.6325264
,37325147.99,84.7721367,9999.192,,,0.00248238412814552,5.79296259473757E-5,,,,,,,,,5,125,0,7.18700021971017,0.210566195725658,5.70120208781138E-5,4374,0,84.644249,84.9000244,9999.192,9999.192,0.139508208730088,83.92515,,,,,,,,,,,,,,,,,,,,,,,84.7721367
,37325323.33,79.84098055,9999.192,,,0.00253382469336278,5.77105900202996E-5,,,,,,,,,5,125,0,7.14100054465234,0.210566195725658,5.59754476313239E-5,4374,0,79.7491074,79.9328537,9999.192,9999.192,0.137930798868416,77.8817,,,,,,,,,,,,,,,,,,,,,,,79.84098055
,37325466.31,74.86048885,9999.192,,,0.00260970901971169,6.07436787157051E-5,,,,,,,,,5,125,0,7.0150004234165,0.210566195725658,5.80103590959178E-5,4374,0,74.7665176,74.9544601,9999.192,9999.192,0.131640273973502,73.79365,,,,,,,,,,,,,,,,,,,,,,,74.86048885
,37325627.46,69.86782835,9999.192,,,0.00266776637788317,5.95749087116951E-5,,,,,,,,,5,125,0,6.48399973288178,0.210566195725658,5.64784467475626E-5,4374,0,69.8037033,69.9319534,9999.192,9999.192,0.131765265175401,68.5755,,,,,,,,,,,,,,,,,,,,,,,69.86782835
,37325778.88,64.8393364,9999.192,,,0.00272566618586002,5.97426399428724E-5,,,,,,,,,5,125,0,6.4069997984916,0.210566195725658,5.6503496114045E-5,4374,0,64.7579346,64.9207382,9999.192,9999.192,0.131738541759069,63.43405,,,,,,,,,,,,,,,,,,,,,,,64.8393364
,37325927.74,59.89292525,9999.192,,,0.00280090644430903,6.15266036281524E-5,,,,,,,,,5,125,0,6.68799995910376,0.210566195725658,5.74224244767107E-5,4370,0,59.8167114,59.9691391,9999.192,9999.192,0.129046971460873,58.79855,,,,,,,,,,,,,,,,,,,,,,,59.89292525
,37326080.36,55.0267048,9999.192,,,0.00286461637181056,6.42663883242133E-5,,,,,,,,,5,125,0,7.04700022470206,0.210566195725658,5.70411064984554E-5,4373,0,54.9959145,55.0574951,9999.192,9999.192,0.126801269788141,55.27675,,,,,,,,,,,,,,,,,,,,,,,55.0267048
,37326871.17,50.0686302,9999.192,,,0.00293039214869596,6.47441595345823E-5,,,,,,,,,5,125,0,6.59400026779622,0.210566195725658,5.44180187024747E-5,4370,0,50.060318,50.0769424,9999.192,9999.192,0.124704781554429,49.91505,,,,,,,,,,,,,,,,,,,,,,,50.0686302
,37327012.43,48.9303646,9999.192,,,0.00294744558475737,6.26793082334075E-5,,,,,,,,,5,125,0,6.74999984912574,0.210566195725658,5.57274996425291E-5,4370,0,48.8813133,48.9794159,9999.192,9999.192,0.127453258978108,48.4052,,,,,,,,,,,,,,,,,,,,,,,48.9303646
,37327119.76,47.9386158,9999.192,,,0.00296500841688372,6.41037861519676E-5,,,,,,,,,5,125,0,6.62499989848584,0.210566195725658,5.56402548068588E-5,4370,0,47.9122925,47.9649391,9999.192,9999.192,0.125336995749537,47.6086,,,,,,,,,,,,,,,,,,,,,,,47.9386158
,37327247.75,46.92464255,9999.192,,,0.00298799427867709,6.43928479717102E-5,,,,,,,,,5,125,0,7.10900011472404,0.210566195725658,5.56681754024782E-5,4370,0,46.88451,46.9647751,9999.192,9999.192,0.124995057539672,46.52075,,,,,,,,,,,,,,,,,,,,,,,46.92464255
,37327353.11,45.9738045,9999.192,,,0.00299361122176246,6.75480725726826E-5,,,,,,,,,5,125,0,6.93799986038357,0.210566195725658,5.61994846249942E-5,4370,0,45.9650307,45.9825783,9999.192,9999.192,0.119057087204108,45.8092,,,,,,,,,,,,,,,,,,,,,,,45.9738045
,37327478.70,44.94794845,9999.192,,,0.00301249221406035,6.73604648493421E-5,,,,,,,,,5,125,0,6.93799986038357,0.210566195725658,5.65224019114519E-5,4370,0,44.9163246,44.9795723,9999.192,9999.192,0.118404013569602,44.6026,,,,,,,,,,,,,,,,,,,,,,,44.94794845
