Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm),Bridge 2 Std. Dev. (Ohm),Bridge 3 Std. Dev. (Ohm),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,23308114.33,4370,286.769439697266,0.108000002801418,-7.98000001907349,106.798571166992,500,27.1395849609375,500,6.04076431274414,500,,,0.329453173984304,0.0577658898264516,0.0193274881802102,,25,106.798571166992,27.1395849609375,6.04076431274414,
,23308144.03,4370,285.794509887695,0.108000002801418,-7.98000001907349,110.223662719727,500,27.7324155426025,500,6.12276336669922,500,,,0.335895729981704,0.0578587789338409,0.00546403324212525,,25,110.223662719727,27.7324155426025,6.12276336669922,
,23308173.84,4370,284.789596557617,0.108000002801418,-7.98000001907349,113.84464263916,500,28.3522629547119,500,6.17969240188599,500,,,0.358300590059299,0.0614110279577023,0.00604526067427992,,25,113.84464263916,28.3522629547119,6.17969240188599,
,23308203.77,4370,283.763748168945,0.108000002801418,-7.98000001907349,117.707129516602,500,29.0085472106934,500,6.23761476516724,500,,,0.392632022847481,0.0662476256517901,0.00539766972597138,,25,117.707129516602,29.0085472106934,6.23761476516724,
,23308231.73,4370,282.822296142578,0.108000002801418,-7.98000001907349,121.579261474609,500,29.6595556640625,500,6.29730928421021,500,,,0.401787684277591,0.0664755577389424,0.00539792549606378,,25,121.579261474609,29.6595556640625,6.29730928421021,
,23308263.05,4370,281.787139892578,0.108000002801418,-7.98000001907349,126.049330444336,500,30.3850067901611,500,6.36253084182739,500,,,0.434299474759377,0.0690420479958806,0.00576767569933644,,25,126.049330444336,30.3850067901611,6.36253084182739,
,23308292.89,4370,280.809906005859,0.108000002801418,-7.98000001907349,130.450386352539,500,31.1020309448242,500,6.42354694366455,500,,,0.424787952579722,0.0700006441118878,0.00530359998766461,,25,130.450386352539,31.1020309448242,6.42354694366455,
,23308323.83,4370,279.778289794922,0.108000002801418,-7.98000001907349,135.04899230957,500,31.8581579589844,500,6.48029407501221,500,,,0.436799338095693,0.0702785154255988,0.00465472011207712,,25,135.04899230957,31.8581579589844,6.48029407501221,
,23308353.67,4370,278.779144287109,0.108000002801418,-7.98000001907349,139.716152954102,500,32.6056956481934,500,6.52898273468018,500,,,0.460941858549311,0.0730855950785824,0.00639468779344691,,25,139.716152954102,32.6056956481934,6.52898273468018,
,23308383.38,4370,277.791000366211,0.108000002801418,-7.98000001907349,144.671489868164,500,33.364638671875,500,6.59190692901611,500,,,0.489421029254811,0.0747506364615298,0.00499389372397715,,25,144.671489868164,33.364638671875,6.59190692901611,
,23308413.33,4370,276.792098999023,0.108000002801418,-7.98000001907349,149.778406982422,500,34.1683671569824,500,6.65386602401733,500,,,0.499058865838111,0.0776493582710224,0.00715399523478388,,25,149.778406982422,34.1683671569824,6.65386602401733,
,23308442.61,4370,275.816299438477,0.108000002801418,-7.98000001907349,154.908860473633,500,34.9573251342773,500,6.7137055015564,500,,,0.521400312029971,0.0816745886811906,0.00548127915547677,,25,154.908860473633,34.9573251342773,6.7137055015564,
,23308473.44,4370,274.79460144043,0.108000002801418,-7.98000001907349,160.580015258789,500,35.8350102233887,500,6.78258794784546,500,,,0.542595279215132,0.0836639850883171,0.00609387311998491,,25,160.580015258789,35.8350102233887,6.78258794784546,
,23308502.72,4370,273.822494506836,0.108000002801418,-7.98000001907349,166.022835083008,500,36.684951171875,500,6.85182836532593,500,,,0.558811984749658,0.0863403433966765,0.00672167676780621,,25,166.022835083008,36.684951171875,6.85182836532593,
,23308533.77,4370,272.779052734375,0.108000002801418,-7.98000001907349,172.147369995117,500,37.6163774108887,500,6.91917106628418,500,,,0.578311890838836,0.0871008909265537,0.00758675606070713,,25,172.147369995117,37.6163774108887,6.91917106628418,
,23308563.09,4370,271.807098388672,0.108000002801418,-7.98000001907349,178.018416748047,500,38.5166770935059,500,6.9908617401123,500,,,0.58589170402694,0.0882405274026701,0.00522398148082496,,25,178.018416748047,38.5166770935059,6.9908617401123,
,23308593.50,4370,270.785400390625,0.108000002801418,-7.98000001907349,184.416038818359,500,39.4805953979492,500,7.06047080993652,500,,,0.629376906871593,0.095418147405188,0.00722269860937458,,25,184.416038818359,39.4805953979492,7.06047080993652,
,23308623.70,4370,269.6455078125,0.108000002801418,-7.98000001907349,191.981838989258,495.173439941406,40.5808990478516,500,7.1396392250061,500,,,1.28032479639932,0.186939520641544,0.0163294840865942,,25,191.981838989258,40.5808990478516,7.1396392250061,
,23308653.55,4370,268.680099487305,0.108000002801418,-7.98000001907349,198.51104675293,478.837362060547,41.5554772949219,500,7.21436899185181,500,,,1.23455278293371,0.172540456583259,0.0127751804541879,,25,198.51104675293,41.5554772949219,7.21436899185181,
,23308683.56,4370,267.630859375,0.108000002801418,-7.98000001907349,205.994181518555,461.52408203125,42.6399836730957,500,7.29381998062134,500,,,1.45940302113846,0.203666781219746,0.0131002673786636,,25,205.994181518555,42.6399836730957,7.29381998062134,
,23308713.28,4370,266.615692138672,0.108000002801418,-7.98000001907349,213.669970703125,445.012239990234,43.7468583679199,500,7.36912899017334,500,,,1.68777467497929,0.239707863167392,0.0173457290972488,,25,213.669970703125,43.7468583679199,7.36912899017334,
,23308744.06,4370,265.639312744141,0.108000002801418,-7.98000001907349,221.523549194336,429.135439453125,44.8635144042969,500,7.45972164154053,500,,,1.48472666673998,0.213841905371838,0.0150624774556877,,25,221.523549194336,44.8635144042969,7.45972164154053,
,23308773.38,4370,264.651397705078,0.108000002801418,-7.98000001907349,229.179238891602,414.831479492188,45.9510806274414,500,7.53755062103271,500,,,1.55666313839775,0.213556140539013,0.0148235152511174,,25,229.179238891602,45.9510806274414,7.53755062103271,
,23308804.25,4370,263.661010742188,0.108000002801418,-7.98000001907349,237.430307006836,400.351802978516,47.1093287658691,500,7.62102203369141,500,,,1.51181302913998,0.204949696102968,0.0157368187441193,,25,237.430307006836,47.1093287658691,7.62102203369141,
,23308833.33,4370,262.679595947266,0.108000002801418,-7.98000001907349,245.902805786133,386.526639404297,48.2878634643555,500,7.70948667526245,500,,,1.57394768020851,0.208162725669871,0.0133842336704099,,25,245.902805786133,48.2878634643555,7.70948667526245,
,23308863.53,4370,261.681838989258,0.108000002801418,-7.98000001907349,255.024917602539,372.7698828125,49.5352131652832,500,7.79481382369995,500,,,1.66755940601427,0.219588894995509,0.0158028008976036,,25,255.024917602539,49.5352131652832,7.79481382369995,
,23308893.61,4370,260.683944702148,0.108000002801418,-7.98000001907349,264.343210449219,359.589683837891,50.8382574462891,500,7.89157020568848,500,,,1.58681501331151,0.210616989371461,0.0137300855402866,,25,264.343210449219,50.8382574462891,7.89157020568848,
,23308923.83,4370,259.676498413086,0.108000002801418,-7.98000001907349,274.113065185547,346.77087890625,52.1677853393555,500,7.98145599365234,500,,,1.66649368580341,0.220183192638761,0.0163003338808023,,25,274.113065185547,52.1677853393555,7.98145599365234,
,23308953.45,4370,258.703308105469,0.108000002801418,-7.98000001907349,284.079699707031,334.597000732422,53.518579864502,500,8.06980972290039,500,,,1.61833543083086,0.215293027806595,0.0145778184390071,,25,284.079699707031,53.518579864502,8.06980972290039,
,23308984.39,4370,257.691101074219,0.108000002801418,-7.98000001907349,294.6262890625,322.5501171875,54.9421229553223,500,8.16066589355469,500,,,1.59517283555092,0.208293828406757,0.0140959142776589,,25,294.6262890625,54.9421229553223,8.16066589355469,
,23309013.81,4370,256.718551635742,0.108000002801418,-7.98000001907349,305.528188476562,311.060083007813,56.3654708862305,500,8.25262805938721,500,,,1.72086265386811,0.21867268320939,0.0120920972674688,,25,305.528188476562,56.3654708862305,8.25262805938721,
,23309043.44,4370,255.710952758789,0.108000002801418,-7.98000001907349,316.983764648438,299.843640136719,57.8800086975098,500,8.34362888336182,500,,,1.79934092683126,0.235512464269235,0.0131875745185192,,25,316.983764648438,57.8800086975098,8.34362888336182,
,23309074.06,4370,254.705253601074,0.108000002801418,-7.98000001907349,329.291636962891,288.637042236328,59.4820603942871,500,8.44671802520752,500,,,1.80739458501348,0.22868406907856,0.0142430212423425,,25,329.291636962891,59.4820603942871,8.44671802520752,
,23309103.88,4370,253.730453491211,0.108000002801418,-7.98000001907349,341.483032226563,278.2999609375,61.0440620422363,500,8.54349994659424,500,,,1.77938915145424,0.220477979685456,0.0144210905438917,,25,341.483032226563,61.0440620422363,8.54349994659424,
,23309133.83,4370,252.742553710938,0.108000002801418,-7.98000001907349,354.404173583984,268.168082275391,62.7051243591309,500,8.63838977813721,500,,,1.78905461811835,0.226207865683852,0.011115357661636,,25,354.404173583984,62.7051243591309,8.63838977813721,
,23309163.72,4370,251.736701965332,0.108000002801418,-7.98000001907349,367.696973876953,258.446483154297,64.4159649658203,500,8.7327853012085,500,,,1.92176179764026,0.233087400176334,0.0125267030229146,,25,367.696973876953,64.4159649658203,8.7327853012085,
,23309194.33,4370,250.698844909668,0.108000002801418,-7.98000001907349,382.587757568359,248.431799316406,66.2668878173828,500,8.83537178039551,500,,,2.05598904414133,0.251683238090092,0.0136241446666005,,25,382.587757568359,66.2668878173828,8.83537178039551,
,23309223.61,4370,249.748748779297,0.108000002801418,-7.98000001907349,397.076776123047,239.316080322266,68.0474578857422,500,8.93595771789551,500,,,1.94845179262936,0.232478315727637,0.0131998942403952,,25,397.076776123047,68.0474578857422,8.93595771789551,
,23309253.45,4370,248.757499694824,0.108000002801418,-7.98000001907349,412.606560058594,230.307839355469,70.025299987793,500,9.04655647277832,500,,,1.96009811765235,0.242125202563358,0.0146696503347706,,25,412.606560058594,70.025299987793,9.04655647277832,
,23309284.11,4370,247.729347229004,0.108000002801418,-7.98000001907349,429.3662109375,221.28971862793,72.0491946411133,500,9.16495628356934,500,,,2.14086393280812,0.249522129228359,0.014021463795659,,25,429.3662109375,72.0491946411133,9.16495628356934,
,23309313.55,4370,246.75220489502,0.108000002801418,-7.98000001907349,446.129439697266,212.975120849609,74.0604629516602,500,9.27679424285889,500,,,2.1106249440097,0.239279011984526,0.0139426566980092,,25,446.129439697266,74.0604629516602,9.27679424285889,
,23309343.05,4370,245.777145385742,0.108000002801418,-7.98000001907349,464.359328613281,204.601800537109,76.1252111816406,500,9.40140514373779,500,,,2.38839129027691,0.248428885431005,0.0141472614699522,,25,464.359328613281,76.1252111816406,9.40140514373779,
,23309373.94,4370,244.761848449707,0.108000002801418,-7.98000001907349,484.888615722656,195.906119384766,78.3612661743164,500,9.53034725189209,500,,,2.4345285046769,0.248951227845896,0.0144445843125773,,25,484.888615722656,78.3612661743164,9.53034725189209,
,23309403.33,4370,243.785545349121,0.108000002801418,-7.98000001907349,504.999584960938,188.05080078125,80.6325494384766,500,9.66356563568115,500,,,2.3786147627437,0.261910733297118,0.0141313636254171,,25,504.999584960938,80.6325494384766,9.66356563568115,
,23309433.42,4370,242.767753601074,0.108000002801418,-7.98000001907349,527.53353515625,180.078201293945,83.0238461303711,500,9.7959342956543,500,,,2.70602640479768,0.275891932585382,0.0159490014794972,,25,527.53353515625,83.0238461303711,9.7959342956543,
,23309463.98,4370,241.756797790527,0.108000002801418,-7.98000001907349,551.480041503906,172.164119873047,85.5611010742188,500,9.93503875732422,500,,,2.76966151696488,0.285482704674721,0.0150669393785317,,25,551.480041503906,85.5611010742188,9.93503875732422,
,23309494.13,4370,240.759651184082,0.108000002801418,-7.98000001907349,577.020385742188,164.631080322266,88.1385940551758,500,10.0682289123535,500,,,2.95623096048049,0.288167706610949,0.0156337526146548,,25,577.020385742188,88.1385940551758,10.0682289123535,
,23309524.19,4370,239.756904602051,0.108000002801418,-7.98000001907349,604.142556152344,157.2349609375,90.8246044921875,500,10.2057754516602,500,,,3.07474281622414,0.305505007844819,0.0153226062260177,,25,604.142556152344,90.8246044921875,10.2057754516602,
,23309552.86,4370,238.801605224609,0.108000002801418,-7.98000001907349,631.69962890625,150.356638793945,93.474446105957,500,10.3592370986938,500,,,3.27692198662751,0.313157490408222,0.0250069823375583,,25,631.69962890625,93.474446105957,10.3592370986938,
,23309583.95,4370,237.753601074219,0.108000002801418,-7.98000001907349,662.59779296875,143.341560668945,96.5218713378906,500,10.5158617019653,500,,,3.3155688312196,0.328087056090297,0.0149117579623165,,25,662.59779296875,96.5218713378906,10.5158617019653,
,23309614.11,4370,236.756248474121,0.108000002801418,-7.98000001907349,694.636901855469,136.717239990234,99.5596072387695,500,10.6890344619751,500,,,3.67750170883092,0.338024970024752,0.0165078219869806,,25,694.636901855469,99.5596072387695,10.6890344619751,
,23309644.06,4370,235.763595581055,0.108000002801418,-7.98000001907349,728.0112890625,130.346958007813,102.698764343262,500,10.8316097259521,500,,,3.6137714708447,0.343939207983542,0.0154961914903108,,25,728.0112890625,102.698764343262,10.8316097259521,
,23309673.94,4370,234.773902893066,0.108000002801418,-7.98000001907349,761.083159179688,124.768040161133,105.892085571289,500,10.9800022125244,500,,,3.39248411215989,0.348423152640886,0.0156180426633153,,25,761.083159179688,105.892085571289,10.9800022125244,
,23309703.72,4370,233.781997680664,0.108000002801418,-7.98000001907349,792.262136230469,119.872959289551,109.233533325195,500,11.1199016571045,500,,,3.36398030058332,0.353732759044368,0.0139266441982025,,25,792.262136230469,109.233533325195,11.1199016571045,
,23309733.17,4370,232.789199829102,0.108000002801418,-7.98000001907349,824.417275390625,115.144120483398,112.596548156738,500,11.2695331954956,500,,,3.48450673578579,0.365318841584062,0.0157666049862667,,25,824.417275390625,112.596548156738,11.2695331954956,
,23309763.78,4370,231.779800415039,0.108000002801418,-7.98000001907349,857.829365234375,110.649680480957,116.147973327637,500,11.4222997665405,500,,,3.51126828342062,0.370504787680852,0.01522884264596,,25,857.829365234375,116.147973327637,11.4222997665405,
,23309794.33,4370,230.757354736328,0.108000002801418,-7.98000001907349,893.242387695312,106.292279663086,119.747640991211,500,11.5769109725952,500,,,3.61771441997788,0.37489659132617,0.0163235857077581,,25,893.242387695312,119.747640991211,11.5769109725952,
,23309823.70,4370,229.77799987793,0.108000002801418,-7.98000001907349,927.905749511719,102.276400146484,123.352020874023,500,11.735733833313,500,,,3.82177265547285,0.38782781467403,0.0161112241181572,,25,927.905749511719,123.352020874023,11.735733833313,
,23309853.11,4370,228.793502807617,0.108000002801418,-7.98000001907349,965.221748046875,98.358440246582,127.135985107422,500,11.8916519165039,500,,,3.9782726552522,0.407179239435691,0.0165055595785955,,25,965.221748046875,127.135985107422,11.8916519165039,
,23309883.86,4370,227.776649475098,0.108000002801418,-7.98000001907349,1004.47405517578,94.4797595214844,131.104275512695,500,12.059822845459,500,,,4.17183353224817,0.412661172771625,0.016744716677157,,25,1004.47405517578,131.104275512695,12.059822845459,
,23309913.03,4370,226.799102783203,0.108000002801418,-7.98000001907349,1044.67711425781,90.864599609375,135.111558837891,500,12.219953918457,500,,,4.25819809254751,0.431290874183455,0.0171120326882978,,25,1044.67711425781,135.111558837891,12.219953918457,
,23309943.67,4370,225.777000427246,0.108000002801418,-7.98000001907349,1087.52018066406,87.288759765625,139.396527709961,500,12.3951425552368,500,,,4.40617611799668,0.443491300030387,0.0172109721987968,,25,1087.52018066406,139.396527709961,12.3951425552368,
,23309973.06,4370,224.791145324707,0.108000002801418,-7.98000001907349,1131.25070800781,83.8690798950195,143.689621582031,500,12.5677751541138,500,,,4.66250031011892,0.455636417689503,0.0180105382320876,,25,1131.25070800781,143.689621582031,12.5677751541138,
,23310003.75,4370,223.774696350098,0.108000002801418,-7.98000001907349,1178.96098632813,80.5178796386719,148.270787353516,500,12.7462805175781,500,,,4.87719161716491,0.472822644122246,0.0177230682830152,,25,1178.96098632813,148.270787353516,12.7462805175781,
,23310033.67,4370,222.78010559082,0.108000002801418,-7.98000001907349,1227.2120703125,77.3229202270508,153.01322265625,500,12.9247875213623,500,,,5.03881851393872,0.487984325116716,0.0188560072959959,,25,1227.2120703125,153.01322265625,12.9247875213623,
,23310064.05,4370,221.764953613281,0.108000002801418,-7.98000001907349,1278.77940917969,74.2061199951172,157.97126953125,500,13.1074756622314,500,,,5.32348918770388,0.510286226397584,0.0177861330125647,,25,1278.77940917969,157.97126953125,13.1074756622314,
,23310093.67,4370,220.778953552246,0.108000002801418,-7.98000001907349,1330.6662109375,71.3043194580078,163.048336791992,500,13.2871488571167,500,,,5.40790654025649,0.532312976676164,0.0185457814638505,,25,1330.6662109375,163.048336791992,13.2871488571167,
,23310122.98,4370,219.798095703125,0.108000002801418,-7.98000001907349,1384.11323242188,68.5393991088867,168.211030273438,500,13.4690107345581,500,,,5.6966439884267,0.540842871163425,0.0200438508157059,,25,1384.11323242188,168.211030273438,13.4690107345581,
,23310153.38,4370,218.796745300293,0.108000002801418,-7.98000001907349,1442.18645507812,65.7840393066406,173.758345336914,500,13.6672117233276,500,,,5.93189419143819,0.563931404756135,0.0201897794030845,,25,1442.18645507812,173.758345336914,13.6672117233276,
,23310183.42,4370,217.783203125,0.108000002801418,-7.98000001907349,1502.42261230469,63.1168006896973,179.456470336914,500,13.8678527832031,500,,,6.36280620703258,0.581080777698614,0.0204356740724921,,25,1502.42261230469,179.456470336914,13.8678527832031,
,23310213.64,4370,216.78784942627,0.108000002801418,-7.98000001907349,1565.99493164063,60.5372801208496,185.420651855469,500,14.0710174560547,500,,,6.38156166924751,0.608145055081875,0.020542935454942,,25,1565.99493164063,185.420651855469,14.0710174560547,
,23310244.03,4370,215.65355682373,0.108000002801418,-7.98000001907349,1640.217421875,57.7919198608398,192.585546875,493.580798339844,14.3013505172729,500,,,11.0036126716261,1.02689206480063,0.0335921318385969,,25,1640.217421875,192.585546875,14.3013505172729,
,23310273.44,4370,214.685348510742,0.108000002801418,-7.98000001907349,1706.08559082031,55.5936001586914,198.738496704102,478.270758056641,14.5048700332642,500,,,11.4653071758653,1.09872590157725,0.0337208200166581,,25,1706.08559082031,198.738496704102,14.5048700332642,
,23310302.81,4370,213.691246032715,0.108000002801418,-7.98000001907349,1778.08395507813,53.3169999694824,205.462659301758,462.618481445313,14.7185306930542,500,,,11.9813671040717,1.13637356963911,0.0364845892241808,,25,1778.08395507813,205.462659301758,14.7185306930542,
,23310333.83,4370,212.650550842285,0.108000002801418,-7.98000001907349,1857.77494628906,51.0406399536133,212.835301513672,446.653640136719,14.9516056060791,500,,,13.9782912394026,1.30925293410369,0.040213908315324,,25,1857.77494628906,212.835301513672,14.9516056060791,
,23310363.75,4370,211.533149719238,0.108000002801418,-7.98000001907349,1947.83434082031,48.8441600036621,220.876662597656,430.249239501953,15.1968626403809,500,,,21.1268193917672,1.92593986604727,0.0574257358264069,,25,1947.83434082031,220.876662597656,15.1968626403809,
,23310393.67,4370,210.528594970703,0.108000002801418,-7.98000001907349,2031.71453613281,46.7884799194336,228.759587402344,415.691160888672,15.4301015853882,500,,,22.0979095452875,1.99566163579572,0.0594937662990199,,25,2031.71453613281,228.759587402344,15.4301015853882,
,23310423.06,4370,209.551704406738,0.108000002801418,-7.98000001907349,2119.4015625,44.8880799865723,236.412076416016,402.02248046875,15.6635214614868,500,,,23.0776368967404,2.09278978152243,0.0609213815663499,,25,2119.4015625,236.412076416016,15.6635214614868,
,23310453.44,4370,208.548347473145,0.108000002801418,-7.98000001907349,2211.1330859375,42.9956399536133,244.956630859375,388.158239746094,15.9107086181641,500,,,24.2211349100216,2.11213784047946,0.0624190648570364,,25,2211.1330859375,244.956630859375,15.9107086181641,
,23310483.25,4370,207.550598144531,0.108000002801418,-7.98000001907349,2307.61518554688,41.2193200683594,253.23640625,375.144078369141,16.1587944030762,500,,,25.5948821691707,2.07527965095885,0.0630380411766203,,25,2307.61518554688,253.23640625,16.1587944030762,
,23310513.09,4370,206.624046325684,0.108000002801418,-7.98000001907349,2401.03482421875,39.6071997070312,261.523315429688,363.253403320312,16.3943405151367,500,,,21.4472575685088,1.84406800788491,0.0519336640462224,,25,2401.03482421875,261.523315429688,16.3943405151367,
,23310543.13,4370,205.597496032715,0.108000002801418,-7.98000001907349,2514.99944335938,37.8182804870605,271.606107177734,349.750880126953,16.6740200042725,500,,,24.7952888239443,2.17830077247827,0.0588140871547649,,25,2514.99944335938,271.606107177734,16.6740200042725,
,23310573.09,4370,204.572196960449,0.108000002801418,-7.98000001907349,2627.7700390625,36.199400177002,281.434918212891,337.459760742187,16.9426403045654,500,,,27.6277938372355,2.34715327927138,0.0620454153174344,,25,2627.7700390625,281.434918212891,16.9426403045654,
,23310603.86,4370,203.579902648926,0.108000002801418,-7.98000001907349,2741.35793945312,34.6937197875977,291.407708740234,325.979443359375,17.2084896087646,500,,,26.5578297938285,2.22372022383695,0.0585815730657344,,25,2741.35793945312,291.407708740234,17.2084896087646,
,23310632.61,4370,202.624549865723,0.108000002801418,-7.98000001907349,2860.4216796875,33.246559753418,301.711541748047,314.831481933594,17.4813358306885,500,,,28.1374644807635,2.37509579924771,0.0613305358822101,,25,2860.4216796875,301.711541748047,17.4813358306885,
,23310663.39,4370,201.593048095703,0.108000002801418,-7.98000001907349,2992.12609375,31.7870401763916,313.060972900391,303.409920654297,17.7777626037598,500,,,31.5660396064167,2.65973300470345,0.0679727994413037,,25,2992.12609375,313.060972900391,17.7777626037598,
,23310693.28,4370,200.56770324707,0.108000002801418,-7.98000001907349,3132.00767578125,30.3722400665283,324.951220703125,292.271599121094,18.0820434570313,500,,,34.5494213862013,2.89207110056191,0.0725588103801646,,25,3132.00767578125,324.951220703125,18.0820434570313,
,23310723.28,4370,199.634155273438,0.108000002801418,-7.98000001907349,3267.83305664062,29.0973600006104,336.609725341797,282.198360595703,18.3719787597656,500,,,29.1391502954825,2.5480197213667,0.0614431707700251,,25,3267.83305664062,336.609725341797,18.3719787597656,
