4.0,104.65962
4.02,135.26292
4.04,154.09992
4.06,161.82582
4.08,162.82032
4.1,160.99122
4.12,158.34078
4.14,155.55696
4.16,152.80512000000002
4.18,150.11256
4.2,147.48162000000002
4.22,144.91074
4.24,142.39758
4.26,139.94214000000002
4.28,137.5413
4.3,135.19428
4.32,132.89952
4.34,130.65546
4.36,128.46132
4.38,126.31476
4.4,124.215
4.42,122.16126
4.44,120.15198
4.46,118.18560000000001
4.48,116.26212000000001
4.5,114.37842
4.52,112.53528000000001
4.54,110.73114
4.56,108.96522000000002
4.58,107.23518
4.6,105.54180000000001
4.62,103.88352
4.64,102.25878
4.66,100.66836
4.68,99.10914000000001
4.7,97.58268
4.72,96.08664
4.74,94.62024000000001
4.76,93.18426000000001
4.78,91.77636000000001
4.8,90.39576
4.82,89.04324
4.84,87.71646
4.86,86.4162
4.88,85.14168000000001
4.9,83.89134
4.92,82.6644
4.94,81.46164
4.96,80.28228
4.98,79.12476
5.0,77.98908
5.02,76.87485000000001
5.04,75.781446
5.06,74.708478
5.08,73.655322
5.1,72.621588
5.12,71.606808
5.14,70.61051400000001
5.16,69.632394
5.18,68.671902
5.2,67.72864799999999
5.22,66.80232000000001
5.24,65.89237200000001
5.26,64.99857
5.28,64.120524
5.3,63.257844000000006
5.32,62.410140000000006
5.34,61.577099999999994
5.36,60.758412
5.38,59.953764
5.4,59.162766
5.42,58.385184
5.44,57.620628
5.46,56.868864
5.48,56.129580000000004
5.5,55.402464
5.52,54.68736
5.54,53.983799999999995
5.56,53.291627999999996
5.58,52.61061
5.6,51.940434
5.62,51.280865999999996
5.64,50.63167200000001
5.66,49.992540000000005
5.68,49.363314
5.7,48.74376
5.72,48.133566
5.74,47.532576
5.76,46.940556
5.78,46.357272
5.8,45.782568
5.82,45.216054
5.84,44.65773
5.86,44.107284
5.88,43.564482000000005
5.9,43.029168
5.92,42.501186000000004
5.94,41.980224
5.96,41.466126
5.98,40.958658
6.0,40.457741999999996
6.02,39.963066
6.04,39.474396
6.06,38.991576
6.08,38.51445
6.1,38.042784
6.12,37.576344
6.14,37.114974000000004
6.16,36.658362000000004
6.18,36.206352
6.2,35.75871
6.22,35.315202
6.24,34.875516000000005
6.26,34.439574
6.28,34.006986000000005
6.3,33.577596
6.32,33.151014
6.34,32.727006
6.36,32.305260000000004
6.38,31.885386000000004
6.4,31.467150000000004
6.42,31.050161999999997
6.44,30.633954
6.46,30.218136
6.48,29.80224
6.5,29.385876
6.52,28.968342
6.54,28.549091999999998
6.56,28.127502
6.58,27.702714
6.6,27.274104
6.62,26.840657999999998
6.64,26.401284
6.66,25.954890000000002
6.68,25.50015
6.7,25.035426
6.72,24.55908
6.74,24.069006
6.76,23.562786000000003
6.78,23.037612
6.8,22.490052000000002
6.82,21.916128
6.84,21.310926000000002
6.86,20.668362000000002
6.88,19.981182
6.9,19.239948
6.92,18.433116000000002
6.94,17.545476
6.96,16.557684
6.98,15.444702
7.0,14.179074
7.02,12.787632
7.04,11.848980000000001
7.06,15.445248000000001
7.08,42.474666000000006
7.1,150.56652
7.12,443.95806000000005
7.14,987.6594
7.16,1634.3184
7.18,2013.2112
7.2,1856.4468
7.22,1295.853
7.24,701.7441600000001
7.26,313.86809999999997
7.28,135.57336
7.3,72.656298
7.32,52.950300000000006
7.34,45.714006000000005
7.36,41.862522
7.38,39.204516
7.4,37.166922
7.42,35.529078
7.44,34.172346
7.46,33.022626
7.48,32.030622
7.5,31.161702
7.52,30.39114
7.54,29.700371999999998
7.56,29.075514000000002
7.58,28.505724
7.6,27.9825
7.62,27.499133999999998
7.64,27.050088000000002
7.66,26.630916000000003
7.68,26.237952
7.7,25.868076000000002
7.72,25.518792
7.74,25.187838
7.76,24.873342
7.78,24.573666
7.8,24.287562
7.82,24.013782
7.84,23.751234
7.86,23.49906
7.88,23.256402
7.9,23.022558000000004
7.92,22.796826000000003
7.94,22.578738
7.96,22.367826
7.98,22.163466
8.0,21.965346
8.02,21.773154
8.04,21.586422000000002
8.06,21.404994000000002
8.08,21.228402000000003
8.1,21.056568000000002
8.12,20.88918
8.14,20.726004
8.16,20.566806
8.18,20.411586000000003
8.2,20.259954
8.22,20.11191
8.24,19.96722
8.26,19.825806
8.28,19.687512
8.3,19.552182000000002
8.32,19.419816
8.34,19.290258
8.36,19.163352
8.38,19.039098
8.4,18.91734
8.42,18.798000000000002
8.44,18.681078
8.46,18.566496
8.48,18.454098
8.5,18.343884000000003
8.52,18.235854
8.54,18.129774
8.56,18.025722000000002
8.58,17.923697999999998
8.6,17.823546
8.62,17.725188
8.64,17.628702
8.66,17.534010000000002
8.68,17.441034
8.7,17.349696
8.72,17.260074
8.74,17.17209
8.76,17.085666
8.78,17.000802
8.8,16.917498000000002
8.82,16.835676
8.84,16.755336
8.86,16.676478
8.88,16.598946
8.9,16.522896
8.92,16.448172
8.94,16.374774000000002
8.96,16.302780000000002
8.98,16.232034000000002
9.0,16.162614
9.02,16.094442
9.04,16.027518
9.06,15.961841999999999
9.08,15.897336000000001
9.1,15.834078000000002
9.12,15.771990000000002
9.14,15.711072
9.16,15.651246
9.18,15.592590000000001
9.2,15.535103999999999
9.22,15.478632000000001
9.24,15.42333
9.26,15.36912
9.28,15.315924
9.3,15.263819999999999
9.32,15.21273
9.34,15.162732
9.36,15.113748000000001
9.38,15.065778000000002
9.4,15.018822
9.42,14.972880000000002
9.44,14.927874000000001
9.46,14.883882000000002
9.48,14.840904000000002
9.5,14.798862
9.52,14.757756000000002
9.54,14.717664000000001
9.56,14.67843
9.58,14.640210000000002
9.6,14.602926
9.62,14.566578000000002
9.64,14.531088
9.66,14.496534
9.68,14.462916000000002
9.7,14.430234
9.72,14.39841
9.74,14.367522
9.76,14.337492
9.78,14.308320000000002
9.8,14.280162
9.82,14.252784
9.84,14.226342
9.86,14.200758
9.88,14.176032
9.9,14.152242
9.92,14.129232
9.94,14.107157999999998
9.96,14.086020000000001
9.98,14.065662000000001
10.0,14.046162
10.02,14.027598000000001
10.04,14.009892
10.06,13.993044000000001
10.08,13.977054
10.1,13.961922
10.12,13.947726
10.14,13.934388
10.16,13.921908000000002
10.18,13.910286000000001
10.2,13.899522000000001
10.22,13.889694000000002
10.24,13.880724
10.26,13.872612
10.28,13.865436
10.3,13.859118
10.32,13.853736
10.34,13.849212000000001
10.36,13.845545999999999
10.38,13.842894
10.4,13.8411
10.42,13.840164000000001
10.44,13.840242
10.46,13.841178000000001
10.48,13.843128
10.5,13.845936000000002
10.52,13.849680000000001
10.54,13.854438
10.56,13.860132000000002
10.58,13.866762
10.6,13.874406
10.62,13.883064000000001
10.64,13.892658
10.66,13.903266
10.68,13.914888000000001
10.7,13.927524
10.72,13.941174
10.74,13.955838
10.76,13.971594
10.78,13.988442000000001
10.8,14.006304000000002
10.82,14.025258000000001
10.84,14.045304
10.86,14.066519999999999
10.88,14.088828
10.9,14.112228000000002
10.92,14.136875999999999
10.94,14.162616
10.96,14.189604000000001
10.98,14.217683999999998
11.0,14.24709
11.02,14.277666
11.04,14.309568
11.06,14.342718000000001
11.08,14.377116000000003
11.1,14.412840000000001
11.12,14.449890000000002
11.14,14.488344
11.16,14.528124000000002
11.18,14.569308
11.2,14.611896
11.22,14.655966000000001
11.24,14.701518
11.26,14.748552
11.28,14.797146000000001
11.3,14.8473
11.32,14.899014
11.34,14.952288
11.36,15.007278000000001
11.38,15.063906
11.4,15.122328
11.42,15.182388000000001
11.44,15.24432
11.46,15.308046
11.48,15.373566000000002
11.5,15.441036
11.52,15.510456000000001
11.54,15.581826000000001
11.56,15.655302000000002
11.58,15.730806000000001
11.6,15.808416
11.62,15.888209999999999
11.64,15.970188
11.66,16.054428
11.68,16.141086
11.7,16.230084
11.72,16.3215
11.74,16.415412
11.76,16.511976
11.78,16.611114
11.8,16.712982
11.82,16.81758
11.84,16.925064
11.86,17.035434
11.88,17.148846000000002
11.9,17.265378000000002
11.92,17.38503
11.94,17.507958000000002
11.96,17.634240000000002
11.98,17.764032
12.0,17.897334
12.02,18.034302
12.04,18.175014
12.06,18.319626
12.08,18.468215999999998
12.1,18.62094
12.12,18.777954
12.14,18.939336
12.16,19.105242
12.18,19.275906000000003
12.2,19.451328
12.22,19.631742000000003
12.24,19.817304
12.26,20.00817
12.28,20.204574
12.3,20.406750000000002
12.32,20.614776000000003
12.34,20.828886
12.36,21.049392
12.38,21.276372000000002
12.4,21.510294000000002
12.42,21.751158
