wavelength,"(1406, 2263)","(1404, 2273)","(1411, 2282)","(1404, 2295)","(1411, 2310)","(1404, 2317)","(1415, 2298)","(1404, 2306)","(1411, 2321)","(1404, 2285)"
798.022,0.233911,0.243648,0.187219,0.211068,0.212034,0.216576,0.18866,0.214601,0.207941,0.212032
799.649,0.232005,0.239778,0.191383,0.208463,0.201137,0.219572,0.201097,0.21936,0.215221,0.199581
801.276,0.230724,0.239384,0.191349,0.205637,0.206387,0.217296,0.190764,0.213927,0.220522,0.205337
802.903,0.233481,0.239864,0.189787,0.20515,0.200495,0.218917,0.190839,0.223938,0.212871,0.196801
804.529,0.236056,0.239222,0.196491,0.21061,0.202248,0.215663,0.195198,0.213246,0.229167,0.210787
806.156,0.229748,0.231169,0.195258,0.210535,0.208394,0.208187,0.195111,0.20841,0.211733,0.209711
807.783,0.231427,0.233637,0.19548,0.205701,0.2,0.225591,0.196717,0.226327,0.215819,0.203865
809.41,0.241829,0.23383,0.185034,0.207282,0.216106,0.218119,0.194359,0.216915,0.222565,0.203028
811.036,0.243203,0.229554,0.192865,0.20086,0.218006,0.214394,0.202146,0.219563,0.212303,0.209121
812.663,0.246105,0.233447,0.20105,0.202408,0.210607,0.216452,0.188915,0.23091,0.208837,0.209016
814.29,0.229788,0.238603,0.183115,0.208309,0.205764,0.218307,0.196516,0.227294,0.215831,0.203248
815.917,0.233614,0.241841,0.202884,0.210112,0.207324,0.2066,0.195441,0.222646,0.215902,0.204621
817.543,0.240445,0.236719,0.190703,0.205411,0.205477,0.207198,0.194991,0.217059,0.224022,0.210736
819.17,0.251176,0.239426,0.1883,0.209474,0.201412,0.214299,0.193946,0.215615,0.214524,0.207743
820.797,0.233306,0.232732,0.206912,0.210092,0.20896,0.208877,0.186791,0.225058,0.214144,0.201977
822.424,0.244459,0.230284,0.183411,0.209219,0.212552,0.212405,0.207302,0.221052,0.209826,0.207708
824.05,0.241992,0.244634,0.192767,0.209393,0.213376,0.22284,0.203736,0.223437,0.197755,0.199947
825.677,0.229199,0.243376,0.186251,0.200443,0.207101,0.212518,0.193779,0.22902,0.213896,0.202571
827.304,0.24013,0.239636,0.1932,0.220878,0.216661,0.223597,0.187474,0.2325,0.212377,0.201844
828.931,0.242435,0.233727,0.189993,0.21999,0.213134,0.226272,0.190554,0.2271,0.218972,0.199944
830.557,0.228096,0.237881,0.200663,0.222004,0.210741,0.219685,0.199327,0.222285,0.215182,0.213717
832.184,0.237746,0.233774,0.191773,0.222778,0.209738,0.206997,0.188112,0.219921,0.216511,0.203629
833.811,0.237658,0.245346,0.204363,0.214632,0.201185,0.212894,0.195091,0.228613,0.208553,0.198633
835.437,0.223908,0.244199,0.195303,0.209945,0.221064,0.204862,0.198184,0.225267,0.208,0.203711
837.064,0.241992,0.234057,0.193668,0.214296,0.218639,0.224401,0.196776,0.230539,0.21247,0.211301
838.691,0.253501,0.23746,0.19058,0.210398,0.20633,0.222976,0.18067,0.231514,0.211907,0.216258
840.318,0.234885,0.243643,0.196513,0.208915,0.213106,0.234186,0.196584,0.228217,0.218994,0.21732
841.944,0.243523,0.242776,0.196184,0.21609,0.204283,0.217748,0.194694,0.223117,0.231698,0.211502
843.571,0.229583,0.241957,0.19718,0.221741,0.209855,0.223506,0.190995,0.234416,0.219758,0.21186
845.198,0.250543,0.23932,0.202477,0.228497,0.19992,0.233868,0.202745,0.226707,0.209269,0.223987
846.825,0.239759,0.2439,0.19724,0.211369,0.200145,0.222624,0.186168,0.224595,0.220241,0.20962
848.451,0.234303,0.24654,0.185759,0.21248,0.207227,0.227066,0.207268,0.220436,0.204523,0.199494
850.078,0.233029,0.247709,0.19868,0.219961,0.202356,0.222736,0.202782,0.21828,0.219233,0.20162
851.705,0.235697,0.236925,0.20095,0.217217,0.20833,0.222848,0.204025,0.218753,0.201544,0.215788
853.332,0.24119,0.240104,0.195541,0.205729,0.214687,0.20625,0.197322,0.230903,0.207709,0.21347
854.958,0.237569,0.249015,0.191859,0.209716,0.20437,0.210328,0.194606,0.218468,0.207284,0.204873
856.585,0.246192,0.244419,0.196545,0.22989,0.210175,0.219702,0.192822,0.238218,0.214602,0.203495
858.212,0.243432,0.244702,0.193157,0.210151,0.211276,0.213624,0.193401,0.217275,0.207934,0.215831
859.839,0.23902,0.22295,0.198994,0.2103,0.215584,0.223757,0.192916,0.235152,0.219996,0.19841
861.465,0.249911,0.251127,0.199433,0.211722,0.202978,0.237962,0.191796,0.228133,0.20218,0.213068
863.092,0.244113,0.22765,0.200496,0.202776,0.198458,0.215303,0.1886,0.218547,0.209183,0.206802
864.719,0.240264,0.233189,0.195161,0.205142,0.213195,0.229773,0.192031,0.22402,0.216409,0.214018
866.346,0.248885,0.242323,0.187681,0.208815,0.208755,0.219111,0.196755,0.222543,0.202514,0.207384
867.972,0.249427,0.243093,0.182492,0.205016,0.195481,0.203471,0.200261,0.222374,0.217161,0.200055
869.599,0.236563,0.250393,0.201206,0.206613,0.202505,0.203011,0.192104,0.227672,0.212152,0.220472
871.226,0.237996,0.245039,0.202742,0.203201,0.215701,0.21097,0.189344,0.226975,0.207813,0.201974
872.852,0.240294,0.245578,0.197514,0.208306,0.224077,0.214738,0.181994,0.210198,0.214211,0.210516
874.479,0.248241,0.238292,0.192966,0.216507,0.21036,0.226583,0.193013,0.235701,0.20281,0.204225
876.106,0.230695,0.23981,0.186415,0.202052,0.219317,0.21977,0.20246,0.219092,0.215457,0.21302
877.733,0.230603,0.2448,0.189555,0.204765,0.208501,0.211112,0.197614,0.218729,0.209875,0.216688
879.359,0.234979,0.255995,0.196282,0.214152,0.210719,0.217902,0.198697,0.230337,0.208939,0.202097
880.986,0.228528,0.236832,0.184603,0.207702,0.213735,0.215882,0.197754,0.226756,0.202623,0.199758
882.613,0.242799,0.243001,0.202794,0.211646,0.206945,0.209305,0.19328,0.22427,0.202086,0.213548
884.24,0.24349,0.244415,0.189334,0.215278,0.204056,0.221559,0.198719,0.229486,0.217338,0.211722
885.866,0.250259,0.238882,0.203821,0.200748,0.203094,0.216334,0.191627,0.225894,0.208182,0.198552
887.493,0.230317,0.23308,0.192461,0.218274,0.199581,0.24154,0.191553,0.236464,0.202827,0.227635
889.12,0.228599,0.237069,0.18433,0.221121,0.20667,0.216164,0.194015,0.215302,0.204023,0.210772
890.747,0.252333,0.258463,0.187863,0.21271,0.20913,0.213475,0.199779,0.226469,0.208271,0.217468
892.373,0.239001,0.25375,0.186938,0.216754,0.197787,0.224642,0.183541,0.234196,0.20217,0.222634
894,0.250338,0.233952,0.186414,0.199438,0.203901,0.223834,0.18415,0.214165,0.21242,0.219509
895.627,0.235039,0.245326,0.183544,0.208051,0.205364,0.220094,0.184333,0.223535,0.205819,0.205019
897.254,0.245958,0.260692,0.190816,0.204954,0.200253,0.232064,0.185132,0.224936,0.194844,0.218735
898.88,0.220896,0.245639,0.17987,0.222024,0.194897,0.230212,0.192615,0.231755,0.197926,0.214132
900.507,0.243459,0.237655,0.189791,0.207617,0.19486,0.213264,0.204275,0.211703,0.199929,0.202649
902.134,0.227322,0.235717,0.187905,0.211719,0.204464,0.215861,0.207072,0.225241,0.204944,0.207911
903.761,0.242234,0.248335,0.186362,0.205549,0.214713,0.2164,0.199647,0.2164,0.207992,0.214171
905.387,0.246994,0.259491,0.186363,0.218781,0.198119,0.215285,0.190901,0.230894,0.215815,0.197291
907.014,0.245243,0.256079,0.186439,0.202682,0.20467,0.22349,0.192982,0.215342,0.222153,0.212672
908.641,0.241845,0.260654,0.187018,0.208904,0.220423,0.229579,0.188008,0.216768,0.2165,0.214495
910.268,0.237936,0.234355,0.17978,0.215453,0.208227,0.220051,0.181523,0.218008,0.217965,0.203329
911.894,0.242401,0.255898,0.200026,0.212453,0.212262,0.19853,0.205508,0.226763,0.197707,0.222367
913.521,0.239418,0.240642,0.189572,0.214425,0.213284,0.211295,0.188015,0.220947,0.204114,0.219632
915.148,0.245518,0.258666,0.173222,0.206404,0.212952,0.211961,0.182645,0.229823,0.20739,0.213816
916.774,0.266215,0.25511,0.173423,0.199032,0.211007,0.207907,0.187176,0.225928,0.214228,0.204929
918.401,0.233064,0.255203,0.180141,0.203782,0.209441,0.21997,0.199418,0.205686,0.212561,0.206835
920.028,0.261141,0.246491,0.16834,0.204377,0.203961,0.20589,0.200902,0.22213,0.205749,0.203279
921.655,0.229806,0.258296,0.186752,0.208099,0.220429,0.208802,0.199656,0.240017,0.214723,0.211266
923.281,0.230394,0.251222,0.183498,0.205088,0.195487,0.208824,0.179094,0.222909,0.198025,0.202376
924.908,0.246812,0.252673,0.186697,0.213417,0.209926,0.210927,0.171262,0.210195,0.195931,0.206626
926.535,0.241291,0.243506,0.178736,0.206927,0.203569,0.206778,0.186188,0.22335,0.211599,0.198821
928.162,0.238484,0.249084,0.186235,0.212126,0.202023,0.214111,0.187813,0.203574,0.215052,0.198614
929.788,0.234979,0.239087,0.180668,0.211589,0.191742,0.201336,0.185346,0.212987,0.211517,0.214308
931.415,0.24353,0.22901,0.179682,0.222773,0.222456,0.222933,0.186271,0.227251,0.213221,0.217891
933.042,0.224514,0.261151,0.17688,0.206433,0.210831,0.19864,0.205253,0.222351,0.22259,0.205715
934.669,0.259959,0.226768,0.2,0.221212,0.211854,0.217172,0.191238,0.223232,0.206266,0.19634
936.295,0.221259,0.241522,0.188523,0.208125,0.205066,0.212773,0.174175,0.227234,0.215923,0.21183
937.922,0.229181,0.242867,0.187092,0.205002,0.195204,0.206411,0.176576,0.233709,0.208605,0.210404
939.549,0.247862,0.25009,0.172587,0.222765,0.220129,0.205393,0.184922,0.229642,0.21672,0.203532
941.176,0.233414,0.240331,0.187615,0.21105,0.208318,0.204972,0.177446,0.229834,0.209417,0.206008
942.802,0.226962,0.240022,0.180469,0.212104,0.213146,0.21098,0.170422,0.231778,0.219155,0.198709
944.429,0.231518,0.230784,0.172493,0.202294,0.213023,0.218929,0.198095,0.223327,0.2136,0.212795
946.056,0.226212,0.263713,0.180958,0.204763,0.211709,0.211985,0.168413,0.223502,0.231421,0.207997
947.683,0.216966,0.250895,0.182273,0.202982,0.205282,0.200795,0.190649,0.22008,0.213085,0.197155
949.309,0.223426,0.22143,0.185448,0.206559,0.21362,0.210226,0.189938,0.222449,0.215241,0.206628
950.936,0.229522,0.230134,0.172143,0.219814,0.198181,0.214448,0.161467,0.209701,0.213474,0.1995
952.563,0.24209,0.233613,0.18062,0.22605,0.200502,0.216807,0.168321,0.22416,0.219548,0.217954
954.19,0.244512,0.233641,0.203288,0.209612,0.206919,0.200386,0.192435,0.234714,0.220372,0.222246
955.816,0.226911,0.269138,0.186588,0.210469,0.20553,0.210469,0.168875,0.190185,0.217723,0.203166
957.443,0.226398,0.2249,0.181413,0.203481,0.210163,0.21776,0.188069,0.206827,0.195899,0.224899
959.07,0.23849,0.240156,0.183201,0.220238,0.205675,0.199634,0.179434,0.202839,0.2,0.217471
960.696,0.209046,0.246808,0.188583,0.207801,0.215623,0.203622,0.169865,0.22359,0.216547,0.209879
962.323,0.225661,0.250119,0.173789,0.207561,0.204891,0.2097,0.167149,0.196862,0.213438,0.21015
963.95,0.225182,0.228142,0.17189,0.223783,0.194069,0.208283,0.16307,0.2124,0.209981,0.210398
965.577,0.225568,0.236458,0.187979,0.202325,0.214197,0.188474,0.173323,0.197131,0.207272,0.212286
967.203,0.227307,0.249304,0.190608,0.211339,0.221156,0.216907,0.154618,0.204505,0.211058,0.203002
968.83,0.219168,0.241201,0.180876,0.210663,0.214822,0.235507,0.185029,0.241977,0.194351,0.21831
970.457,0.238802,0.229321,0.193523,0.206257,0.200159,0.230382,0.15491,0.196978,0.209716,0.199252
972.084,0.22549,0.226168,0.165711,0.198033,0.198744,0.220158,0.178601,0.231358,0.208026,0.191213
973.71,0.239888,0.252174,0.175097,0.195512,0.207893,0.213184,0.164564,0.224404,0.202057,0.215197
975.337,0.236575,0.232987,0.201774,0.233276,0.201488,0.201557,0.189665,0.221453,0.203778,0.194291
976.964,0.216322,0.230244,0.180851,0.200535,0.207447,0.203209,0.170842,0.209447,0.214835,0.209127
978.591,0.241765,0.240246,0.184017,0.223349,0.205756,0.20553,0.179201,0.206452,0.196265,0.21
980.217,0.226953,0.259046,0.172887,0.213577,0.212759,0.228306,0.181204,0.219981,0.214992,0.215434
981.844,0.250247,0.239672,0.176933,0.229508,0.198231,0.232459,0.17893,0.194754,0.189056,0.220141
983.471,0.234631,0.22553,0.192308,0.21629,0.207153,0.218686,0.186802,0.201574,0.207827,0.192228
985.098,0.23121,0.254937,0.181373,0.215444,0.203431,0.218265,0.200072,0.187941,0.182773,0.213724
986.724,0.237796,0.210819,0.173945,0.200815,0.21211,0.213042,0.204571,0.210078,0.190459,0.20549
988.351,0.23384,0.237931,0.175936,0.221839,0.211502,0.201916,0.16602,0.217625,0.22815,0.194272
989.978,0.245759,0.244761,0.178334,0.192566,0.214314,0.195334,0.161486,0.213523,0.20219,0.2056
991.605,0.209756,0.22744,0.178935,0.218457,0.210248,0.178849,0.172659,0.219682,0.218381,0.18552
993.231,0.25797,0.22326,0.170875,0.207555,0.194865,0.217317,0.153149,0.212649,0.204125,0.227698
994.858,0.22836,0.240401,0.20305,0.210297,0.198257,0.22164,0.170327,0.217714,0.193464,0.203785
996.485,0.269196,0.246724,0.186571,0.206959,0.20685,0.217352,0.146991,0.202892,0.193781,0.230206
998.112,0.194197,0.220822,0.188688,0.197012,0.204451,0.223623,0.165399,0.193744,0.201669,0.209555
999.738,0.262728,0.240598,0.177033,0.207811,0.192823,0.220347,0.157818,0.226133,0.210526,0.225037
1001.36,0.217518,0.250854,0.179737,0.208394,0.178763,0.151781,0.183925,0.205466,0.204579,0.22975
