wavelength,"(1238, 2114)","(1233, 2131)","(1237, 2146)","(1241, 2169)","(1233, 2151)","(1244, 2137)","(1237, 2178)","(1235, 2164)","(1245, 2153)","(1240, 2126)"
436.886,0.267865,0.22362,0.221287,0.208392,0.232704,0.228571,0.220585,0.213165,0.230678,0.27
438.513,0.27058,0.23107,0.217753,0.218274,0.236364,0.23183,0.216828,0.195384,0.238095,0.281459
440.14,0.275203,0.231261,0.239938,0.220066,0.255291,0.224535,0.239275,0.223737,0.241031,0.25618
441.766,0.257691,0.238185,0.218032,0.227642,0.223272,0.233747,0.24268,0.217612,0.24642,0.275591
443.393,0.301724,0.245902,0.254061,0.245069,0.243103,0.242535,0.247042,0.207566,0.25571,0.261249
445.02,0.270173,0.245251,0.230092,0.249572,0.238792,0.22347,0.241003,0.20901,0.236652,0.26128
446.647,0.276937,0.245672,0.233145,0.259679,0.258247,0.251247,0.238261,0.198561,0.257661,0.262532
448.273,0.288397,0.238785,0.234738,0.258696,0.261651,0.247036,0.226867,0.203901,0.244536,0.262567
449.9,0.250127,0.246829,0.23181,0.243112,0.265187,0.252338,0.247716,0.184833,0.258665,0.268293
451.527,0.258305,0.23795,0.22404,0.246812,0.249518,0.241312,0.24753,0.201112,0.245202,0.269887
453.153,0.262543,0.257606,0.236577,0.229673,0.24834,0.249765,0.236268,0.206287,0.254318,0.256116
454.78,0.265182,0.262711,0.23361,0.244527,0.2314,0.24623,0.240285,0.210708,0.263716,0.283564
456.407,0.279023,0.255801,0.239503,0.269771,0.248926,0.240116,0.23936,0.199046,0.240503,0.26481
458.034,0.267519,0.250655,0.23062,0.253797,0.238666,0.240269,0.26406,0.210402,0.254522,0.273736
459.66,0.283175,0.263467,0.239845,0.245619,0.255848,0.257209,0.25334,0.213553,0.264025,0.272223
461.287,0.285418,0.250806,0.233213,0.260875,0.23675,0.255514,0.245433,0.21423,0.236203,0.276504
462.914,0.285589,0.259471,0.232783,0.243863,0.261086,0.267147,0.242834,0.2078,0.256198,0.284817
464.541,0.263057,0.232425,0.232263,0.256328,0.254782,0.261123,0.23418,0.217722,0.242669,0.273734
466.167,0.279338,0.245151,0.243692,0.245329,0.255366,0.251666,0.2377,0.210158,0.253224,0.274346
467.794,0.268673,0.25488,0.229012,0.271473,0.238021,0.248477,0.2411,0.218217,0.24638,0.284197
469.421,0.283415,0.259443,0.230786,0.252795,0.261062,0.253606,0.246784,0.206965,0.258446,0.280446
471.048,0.281921,0.258396,0.227057,0.25275,0.245172,0.269969,0.240017,0.210744,0.257358,0.272302
472.674,0.268155,0.247801,0.229295,0.262372,0.258335,0.244619,0.24508,0.217045,0.255675,0.274053
474.301,0.274032,0.255304,0.234615,0.255703,0.253212,0.241407,0.233121,0.216442,0.25854,0.270062
475.928,0.27619,0.257217,0.233987,0.247636,0.249107,0.260985,0.224185,0.211087,0.256197,0.274175
477.555,0.262709,0.26293,0.233764,0.254552,0.252304,0.245614,0.242718,0.212618,0.255346,0.280692
479.181,0.268687,0.252554,0.224013,0.252554,0.247173,0.258211,0.243429,0.218239,0.257186,0.2806
480.808,0.268638,0.262311,0.231584,0.263023,0.264089,0.254224,0.244573,0.206027,0.238545,0.271042
482.435,0.264797,0.252283,0.229337,0.26633,0.263652,0.257707,0.233819,0.206426,0.262597,0.260116
484.062,0.265207,0.259299,0.228314,0.252483,0.253141,0.246279,0.231731,0.215501,0.250575,0.269076
485.688,0.267097,0.266979,0.230033,0.248179,0.259065,0.261558,0.230918,0.22632,0.275439,0.266158
487.315,0.284185,0.26122,0.231357,0.247116,0.242579,0.247301,0.249376,0.226473,0.257874,0.26238
488.942,0.28382,0.255904,0.223343,0.236447,0.24383,0.249408,0.237726,0.214849,0.268704,0.278974
490.569,0.271989,0.259688,0.224629,0.242437,0.249133,0.260511,0.243061,0.219643,0.265477,0.271099
492.195,0.275703,0.261881,0.233998,0.249465,0.247192,0.244272,0.233711,0.219363,0.243198,0.263461
493.822,0.27357,0.253393,0.227699,0.257954,0.25262,0.263866,0.236158,0.214969,0.263037,0.261003
495.449,0.274461,0.249639,0.229516,0.260027,0.248403,0.258796,0.239483,0.21569,0.244098,0.261599
497.075,0.271434,0.253648,0.23535,0.249294,0.253043,0.248231,0.227055,0.214378,0.255683,0.272454
498.702,0.26603,0.254245,0.232484,0.261115,0.254443,0.254751,0.226728,0.2233,0.257771,0.279209
500.329,0.26387,0.266624,0.2239,0.255929,0.249499,0.256517,0.235837,0.218346,0.252249,0.266454
501.956,0.284704,0.258489,0.238035,0.241466,0.243495,0.250732,0.245133,0.207529,0.265758,0.270848
503.582,0.272475,0.248035,0.235446,0.258078,0.255096,0.258359,0.230783,0.214715,0.262295,0.272385
505.209,0.270768,0.257993,0.229638,0.262069,0.259193,0.260249,0.238608,0.2112,0.263064,0.281763
506.836,0.264039,0.26091,0.227612,0.258704,0.249531,0.255813,0.241077,0.214472,0.256379,0.272711
508.463,0.287594,0.260393,0.224893,0.256523,0.247588,0.253743,0.217711,0.21931,0.260184,0.267182
510.089,0.272566,0.248265,0.222733,0.248577,0.256276,0.255838,0.239596,0.221151,0.266841,0.273702
511.716,0.27592,0.263137,0.229974,0.249169,0.251817,0.25433,0.241042,0.215606,0.249829,0.27718
513.343,0.274246,0.269574,0.230482,0.252263,0.249239,0.245563,0.233004,0.222014,0.263381,0.277997
514.97,0.259798,0.252162,0.227536,0.254172,0.249546,0.251342,0.231611,0.210772,0.26051,0.275818
516.596,0.277291,0.254396,0.23659,0.249452,0.246337,0.268282,0.232532,0.214774,0.262929,0.269757
518.223,0.27499,0.267856,0.220601,0.257303,0.247486,0.262285,0.227458,0.216095,0.256521,0.267605
519.85,0.274171,0.257165,0.224575,0.258131,0.251281,0.259293,0.232932,0.212471,0.252369,0.270629
521.477,0.275144,0.247912,0.230777,0.250769,0.248608,0.258897,0.22998,0.216976,0.261467,0.26737
523.103,0.272602,0.255038,0.231675,0.243826,0.255919,0.250385,0.229418,0.218048,0.25406,0.271734
524.73,0.261089,0.259266,0.236046,0.245855,0.255936,0.255148,0.232961,0.211476,0.258818,0.273792
526.357,0.277,0.261927,0.232049,0.255798,0.257384,0.254277,0.236054,0.214286,0.2561,0.261838
527.984,0.272465,0.25217,0.228487,0.251659,0.242468,0.252067,0.234356,0.221864,0.260981,0.271562
529.61,0.288843,0.260569,0.236095,0.249169,0.255369,0.246485,0.240242,0.21892,0.267587,0.262501
531.237,0.260845,0.251981,0.235317,0.249441,0.260035,0.260663,0.236855,0.218903,0.259885,0.26792
532.864,0.277737,0.253051,0.228951,0.251396,0.256328,0.253188,0.231401,0.221209,0.260045,0.268056
534.491,0.265882,0.262239,0.233086,0.263686,0.255923,0.257347,0.225967,0.22292,0.263476,0.265794
536.117,0.268703,0.250635,0.231359,0.254734,0.257001,0.250745,0.225808,0.217253,0.267335,0.26877
537.744,0.272586,0.260545,0.227304,0.246792,0.248686,0.25879,0.230356,0.218334,0.262532,0.267961
539.371,0.282717,0.258742,0.229048,0.252449,0.250109,0.255966,0.232421,0.223316,0.25645,0.27164
540.997,0.271929,0.256869,0.218616,0.241248,0.255305,0.261787,0.231897,0.22257,0.259943,0.264505
542.624,0.269496,0.264762,0.232672,0.250665,0.249982,0.256369,0.237411,0.21705,0.252778,0.270065
544.251,0.267971,0.256585,0.230772,0.247678,0.243999,0.251903,0.238638,0.220361,0.249461,0.264586
545.878,0.272581,0.249773,0.231673,0.248228,0.248573,0.255271,0.227344,0.226806,0.253109,0.268995
547.504,0.269298,0.259274,0.232601,0.251762,0.255971,0.252521,0.227569,0.222434,0.259886,0.260441
549.131,0.266079,0.250018,0.243412,0.250225,0.248176,0.254052,0.223433,0.222331,0.251653,0.260704
550.758,0.2692,0.253168,0.234904,0.246841,0.250224,0.250272,0.23849,0.225061,0.25349,0.272523
552.385,0.270887,0.2562,0.234512,0.251022,0.249982,0.24972,0.241729,0.223058,0.251104,0.270339
554.011,0.269968,0.253184,0.231848,0.250745,0.254611,0.250497,0.227886,0.223103,0.255914,0.267651
555.638,0.269064,0.259702,0.236045,0.252754,0.2507,0.258592,0.235938,0.212395,0.255925,0.264739
557.265,0.264717,0.254552,0.228944,0.246646,0.251951,0.253854,0.223393,0.218287,0.248042,0.268566
558.892,0.262764,0.243311,0.230233,0.24987,0.236656,0.25007,0.230477,0.215684,0.252254,0.26719
560.518,0.270116,0.258697,0.234,0.248422,0.256574,0.260248,0.230883,0.215795,0.248587,0.269551
562.145,0.25991,0.242712,0.231529,0.249512,0.249359,0.254718,0.223481,0.214118,0.254617,0.260908
563.772,0.261518,0.244995,0.241139,0.248488,0.244295,0.255581,0.222537,0.21927,0.254305,0.264376
565.399,0.266669,0.249407,0.228292,0.237495,0.251846,0.252957,0.23885,0.222499,0.255298,0.261986
567.025,0.268664,0.256111,0.23361,0.247961,0.247691,0.255494,0.234033,0.220904,0.253028,0.257417
568.652,0.266892,0.260148,0.23408,0.241699,0.252624,0.256317,0.22974,0.215213,0.244622,0.270282
570.279,0.267493,0.247074,0.229751,0.24169,0.251839,0.255289,0.230685,0.208732,0.255497,0.256823
571.906,0.273574,0.25406,0.240854,0.249659,0.247895,0.256482,0.238393,0.215501,0.260099,0.265472
573.532,0.271455,0.245836,0.231819,0.24638,0.248292,0.254161,0.235043,0.21336,0.258228,0.2636
575.159,0.268501,0.25095,0.235505,0.248219,0.241201,0.253188,0.235911,0.216312,0.256104,0.271918
576.786,0.276827,0.251941,0.232259,0.249786,0.251941,0.24866,0.22771,0.213729,0.255285,0.265512
578.412,0.270971,0.254965,0.232115,0.250337,0.244599,0.256783,0.23582,0.216969,0.254385,0.265907
580.039,0.269415,0.255311,0.230001,0.237605,0.246185,0.25133,0.231003,0.223697,0.25466,0.267039
581.666,0.266756,0.251544,0.233039,0.253175,0.247087,0.252924,0.229441,0.216688,0.262298,0.26023
583.293,0.265124,0.255049,0.233155,0.247408,0.243721,0.25264,0.228344,0.215734,0.26506,0.277881
584.919,0.264105,0.254419,0.237847,0.235616,0.248649,0.247956,0.220443,0.211208,0.253979,0.26768
586.546,0.272758,0.242808,0.230877,0.245717,0.246709,0.252288,0.228658,0.220286,0.259394,0.264684
588.173,0.271555,0.248438,0.225935,0.242572,0.241012,0.257967,0.243314,0.217764,0.250962,0.261892
589.8,0.2657,0.255553,0.231057,0.247409,0.250133,0.255666,0.234403,0.211451,0.255339,0.256595
591.426,0.268994,0.253205,0.234582,0.247168,0.239514,0.256983,0.223881,0.220765,0.257178,0.263514
593.053,0.269711,0.259287,0.233861,0.249122,0.249944,0.248384,0.228988,0.220635,0.251611,0.266541
594.68,0.270006,0.247918,0.232446,0.239487,0.249012,0.249394,0.22564,0.216209,0.253232,0.258792
596.307,0.268766,0.247434,0.233411,0.245391,0.247183,0.249915,0.230554,0.21693,0.250114,0.264496
597.933,0.259492,0.253594,0.242948,0.23987,0.249245,0.253428,0.228817,0.214968,0.257391,0.265958
599.56,0.272334,0.256833,0.23621,0.243358,0.248307,0.254498,0.236155,0.216664,0.245585,0.254764
601.187,0.267408,0.253555,0.233818,0.234626,0.239767,0.255108,0.231283,0.213239,0.249687,0.26024
602.814,0.262259,0.254744,0.227559,0.2417,0.251482,0.24173,0.232613,0.21403,0.260442,0.259983
604.44,0.274343,0.252954,0.233293,0.238977,0.252204,0.25803,0.228062,0.211916,0.258309,0.264906
606.067,0.269527,0.247061,0.233437,0.2398,0.243283,0.253749,0.238725,0.217667,0.249939,0.259061
607.694,0.264846,0.255402,0.235321,0.244688,0.243424,0.258145,0.231913,0.211405,0.250349,0.25448
609.321,0.267977,0.254116,0.245614,0.245479,0.243363,0.253648,0.234299,0.21845,0.255806,0.266201
610.947,0.266287,0.250841,0.243047,0.243879,0.241461,0.250561,0.231964,0.217538,0.252591,0.262588
612.574,0.271132,0.255303,0.231052,0.242702,0.244901,0.254479,0.234858,0.217179,0.253239,0.256889
614.201,0.269053,0.250147,0.237671,0.24113,0.24283,0.259416,0.23115,0.219022,0.252884,0.271551
615.828,0.269365,0.253351,0.240241,0.243543,0.246585,0.255824,0.227468,0.215028,0.25364,0.265737
617.454,0.277106,0.258453,0.240475,0.239183,0.250355,0.25362,0.232698,0.214717,0.249494,0.271526
619.081,0.271076,0.252099,0.240993,0.242652,0.242673,0.256077,0.223894,0.214507,0.253864,0.273376
620.708,0.278513,0.248003,0.236078,0.244141,0.247878,0.257242,0.231444,0.212343,0.250625,0.265527
622.334,0.27772,0.254,0.235793,0.246581,0.245541,0.252528,0.23629,0.209859,0.252085,0.261733
623.961,0.276712,0.256569,0.233366,0.247784,0.24415,0.261271,0.237839,0.21449,0.258234,0.26918
625.588,0.27897,0.259451,0.23724,0.247615,0.244255,0.257172,0.228671,0.220507,0.26233,0.265277
627.215,0.276394,0.251511,0.243937,0.243091,0.244771,0.262931,0.237352,0.214796,0.259038,0.261933
628.841,0.27712,0.260919,0.240776,0.244135,0.26072,0.264262,0.233527,0.217932,0.256427,0.270664
630.468,0.275608,0.255374,0.243234,0.237311,0.248059,0.254992,0.227334,0.213433,0.250102,0.262888
632.095,0.280399,0.256286,0.231954,0.246381,0.244367,0.254621,0.235836,0.210336,0.25524,0.262966
633.722,0.277795,0.252588,0.244022,0.243008,0.247249,0.256065,0.231651,0.21332,0.258663,0.25608
635.348,0.280208,0.251088,0.242576,0.252437,0.248321,0.255843,0.232702,0.214899,0.249337,0.257044
636.975,0.275177,0.263244,0.243298,0.245677,0.249473,0.259053,0.232369,0.212055,0.260278,0.262451
638.602,0.280332,0.254641,0.244048,0.246293,0.246443,0.255997,0.236686,0.215693,0.257287,0.265227
640.229,0.278543,0.255755,0.248963,0.245826,0.244975,0.255809,0.234162,0.215537,0.262352,0.261023
641.855,0.286772,0.259168,0.240888,0.250445,0.250437,0.262052,0.233845,0.213248,0.259375,0.268101
643.482,0.27853,0.261274,0.241117,0.246487,0.251917,0.261869,0.233612,0.210997,0.260763,0.26723
645.109,0.281756,0.265496,0.245108,0.244376,0.246192,0.253303,0.237207,0.220647,0.259415,0.259826
646.736,0.274624,0.262192,0.242208,0.244188,0.250883,0.266383,0.233626,0.210485,0.263254,0.265614
648.362,0.283963,0.258574,0.241477,0.247029,0.249601,0.263167,0.233028,0.217271,0.265205,0.265097
649.989,0.280223,0.25914,0.246145,0.247339,0.252263,0.261808,0.232195,0.209681,0.259558,0.267564
651.616,0.28662,0.254203,0.25015,0.249276,0.250721,0.265335,0.234331,0.216404,0.259579,0.268753
653.243,0.2844,0.254349,0.249162,0.249701,0.254925,0.268059,0.230973,0.210548,0.263864,0.259978
654.869,0.286861,0.266037,0.245728,0.250929,0.247439,0.264004,0.232029,0.215473,0.259836,0.265513
656.496,0.278099,0.261844,0.244986,0.25434,0.253315,0.265084,0.231454,0.222084,0.260941,0.281759
658.123,0.287375,0.252754,0.252966,0.250977,0.249818,0.262203,0.232563,0.218487,0.262389,0.259119
659.75,0.28987,0.253798,0.244307,0.24793,0.247726,0.269764,0.237925,0.218387,0.263467,0.26282
661.376,0.287251,0.256999,0.24296,0.254403,0.246342,0.266289,0.232338,0.218503,0.260904,0.268081
663.003,0.283449,0.25342,0.244146,0.250859,0.257061,0.270463,0.233079,0.223673,0.258842,0.267306
664.63,0.286222,0.257927,0.251512,0.245083,0.246896,0.266058,0.231763,0.214401,0.259303,0.269296
666.256,0.285388,0.265284,0.239736,0.256824,0.249519,0.262491,0.234562,0.217115,0.258673,0.270912
667.883,0.277022,0.254463,0.244708,0.250503,0.252503,0.268835,0.226232,0.212826,0.262161,0.269353
669.51,0.282787,0.255072,0.250126,0.247578,0.248905,0.268542,0.235273,0.214524,0.26982,0.269768
671.137,0.288665,0.256664,0.247873,0.254718,0.257021,0.266531,0.229163,0.212674,0.262147,0.265002
672.763,0.288439,0.260016,0.249701,0.248473,0.254061,0.272332,0.23162,0.213923,0.264502,0.27017
674.39,0.288401,0.256307,0.240659,0.248293,0.254014,0.273635,0.234448,0.218621,0.268511,0.276923
676.017,0.280204,0.269072,0.254917,0.24951,0.247022,0.273253,0.239401,0.214993,0.260578,0.266734
677.644,0.284304,0.255014,0.245708,0.248727,0.25528,0.270074,0.241725,0.217602,0.263429,0.271703
679.27,0.289463,0.257964,0.24919,0.247953,0.246351,0.268549,0.234103,0.225084,0.259664,0.271508
680.897,0.286029,0.255676,0.252374,0.248235,0.248726,0.271351,0.233967,0.215407,0.255834,0.262728
682.524,0.296349,0.258405,0.246782,0.244398,0.251211,0.268161,0.239991,0.214636,0.255841,0.26847
684.151,0.281109,0.262764,0.246719,0.251941,0.257656,0.27254,0.237003,0.220271,0.26096,0.26825
685.777,0.287749,0.255887,0.240879,0.243607,0.2532,0.280971,0.23303,0.222886,0.2689,0.271707
687.404,0.283829,0.260662,0.247032,0.25127,0.246308,0.270491,0.233919,0.217969,0.261389,0.272964
689.031,0.293959,0.26059,0.246248,0.25317,0.249403,0.273195,0.234717,0.217462,0.260725,0.271851
690.658,0.282926,0.255833,0.249385,0.246441,0.25376,0.268525,0.229581,0.215582,0.263524,0.271124
692.284,0.292504,0.253719,0.253754,0.238046,0.25196,0.269246,0.233153,0.216122,0.263731,0.265765
693.911,0.294238,0.255178,0.249031,0.24365,0.25746,0.266702,0.234293,0.213538,0.257044,0.273635
695.538,0.289164,0.254833,0.249607,0.237905,0.252666,0.270252,0.236328,0.212282,0.266424,0.273417
697.165,0.290204,0.258629,0.243982,0.249237,0.254169,0.277786,0.228815,0.222377,0.259902,0.27336
698.791,0.283269,0.258308,0.253697,0.253806,0.253546,0.273282,0.235862,0.213294,0.258972,0.268866
700.418,0.284341,0.26516,0.24818,0.245441,0.249881,0.269943,0.229404,0.221725,0.254829,0.279441
702.045,0.291554,0.255683,0.241069,0.245093,0.251293,0.270236,0.237273,0.226597,0.252722,0.275596
703.672,0.289684,0.259101,0.256383,0.246235,0.253565,0.269984,0.230521,0.220041,0.257085,0.275393
705.298,0.295786,0.263345,0.249852,0.250019,0.25459,0.271431,0.232228,0.215471,0.257529,0.2649
706.925,0.284047,0.258153,0.249896,0.243868,0.245332,0.273778,0.230937,0.220328,0.259196,0.27233
708.552,0.287235,0.260422,0.252159,0.254387,0.24977,0.273384,0.228756,0.221004,0.261326,0.276767
710.178,0.291201,0.252987,0.248401,0.248036,0.255297,0.263176,0.240885,0.219881,0.261262,0.277899
711.805,0.286699,0.263005,0.249394,0.254045,0.249153,0.267342,0.239968,0.212532,0.259007,0.279641
713.432,0.297617,0.255122,0.250466,0.247925,0.254988,0.264331,0.229511,0.217926,0.264219,0.271442
715.059,0.290423,0.25858,0.247029,0.254806,0.255673,0.268518,0.238763,0.219656,0.261424,0.275492
716.685,0.291795,0.259824,0.24871,0.247459,0.25376,0.270571,0.24055,0.220269,0.257989,0.274194
718.312,0.296115,0.263392,0.250102,0.254757,0.253245,0.268618,0.235593,0.21075,0.254794,0.275172
719.939,0.286262,0.253365,0.253389,0.239106,0.251962,0.270285,0.235883,0.220771,0.263792,0.277787
721.566,0.295358,0.254678,0.251434,0.238883,0.25781,0.275257,0.231219,0.208018,0.265706,0.278375
723.192,0.290502,0.263335,0.250068,0.249926,0.252862,0.276998,0.231586,0.211203,0.258615,0.273759
724.819,0.288307,0.264355,0.254214,0.250296,0.260197,0.269105,0.235428,0.220788,0.265214,0.277677
726.446,0.287184,0.252767,0.24955,0.25318,0.259434,0.269628,0.233066,0.213968,0.25823,0.27365
728.073,0.295763,0.261057,0.244085,0.253882,0.256642,0.269531,0.231832,0.213519,0.261731,0.280052
729.699,0.289963,0.253992,0.250206,0.24351,0.252368,0.270764,0.232631,0.206708,0.253317,0.277782
731.326,0.288304,0.260313,0.24597,0.242403,0.250783,0.270018,0.231642,0.2119,0.25687,0.274095
732.953,0.296497,0.261298,0.245532,0.247214,0.252693,0.270783,0.237813,0.218767,0.261079,0.273131
734.58,0.288484,0.264732,0.24259,0.257129,0.253756,0.27197,0.240945,0.220453,0.255398,0.276912
736.206,0.29136,0.257863,0.251446,0.243532,0.251033,0.264319,0.234344,0.209045,0.254809,0.274095
737.833,0.286349,0.261625,0.257497,0.248642,0.251059,0.26645,0.236682,0.20847,0.256826,0.278147
739.46,0.286589,0.268672,0.247436,0.25344,0.255131,0.269193,0.236004,0.216365,0.260679,0.277008
741.087,0.295289,0.260389,0.244371,0.249489,0.249077,0.270756,0.240851,0.20499,0.259842,0.273142
742.713,0.291158,0.260414,0.249007,0.248743,0.256152,0.271583,0.234772,0.212925,0.261894,0.279612
744.34,0.292501,0.262606,0.24997,0.248942,0.248048,0.263169,0.241163,0.212414,0.256817,0.278844
745.967,0.292673,0.262946,0.252394,0.245524,0.251933,0.258566,0.239166,0.220935,0.267372,0.267838
747.593,0.28812,0.251537,0.243205,0.252421,0.257597,0.275658,0.234054,0.212639,0.255028,0.26756
749.22,0.289519,0.258509,0.252765,0.252251,0.252694,0.263997,0.229909,0.214441,0.265335,0.277483
750.847,0.289787,0.255628,0.249145,0.251028,0.249575,0.267077,0.23424,0.208178,0.254125,0.270902
752.474,0.280911,0.264699,0.247167,0.245425,0.251516,0.261919,0.235367,0.21692,0.262961,0.269707
754.1,0.28814,0.268755,0.249569,0.253067,0.261293,0.257976,0.226533,0.214745,0.263453,0.28077
755.727,0.288559,0.262382,0.250388,0.243794,0.258078,0.26473,0.234959,0.213162,0.258436,0.272482
757.354,0.292011,0.265139,0.249518,0.252978,0.255562,0.261252,0.233263,0.216859,0.266658,0.274889
758.981,0.298181,0.261231,0.242563,0.251123,0.249606,0.262243,0.237896,0.212431,0.25821,0.279678
760.607,0.283204,0.265118,0.249572,0.249622,0.248587,0.258897,0.235232,0.213677,0.261688,0.272394
762.234,0.28673,0.262667,0.248553,0.245065,0.257974,0.261688,0.2406,0.217142,0.257798,0.284062
763.861,0.289865,0.25968,0.24995,0.24644,0.25492,0.263704,0.233528,0.213507,0.262055,0.269465
765.488,0.289029,0.259146,0.245619,0.247308,0.260368,0.270649,0.227689,0.214762,0.260167,0.285544
767.114,0.294792,0.269797,0.252885,0.249046,0.257836,0.264008,0.23451,0.214404,0.258866,0.272612
768.741,0.293723,0.269435,0.25636,0.247852,0.252233,0.265088,0.230502,0.208668,0.259525,0.270783
770.368,0.287051,0.26479,0.256162,0.2437,0.255112,0.27253,0.23204,0.215565,0.259794,0.270487
771.995,0.293965,0.27097,0.251958,0.24487,0.254707,0.263535,0.233521,0.225653,0.265898,0.282709
773.621,0.294404,0.262642,0.256487,0.24735,0.252147,0.265667,0.239043,0.218043,0.272714,0.276622
775.248,0.293348,0.268635,0.263586,0.251653,0.248746,0.264321,0.238106,0.219754,0.272871,0.275709
776.875,0.291261,0.258205,0.245062,0.254268,0.250009,0.270239,0.23632,0.226524,0.266515,0.277242
778.502,0.296864,0.26931,0.250236,0.240187,0.248528,0.27627,0.235534,0.222319,0.263952,0.280516
780.128,0.287691,0.266938,0.254058,0.2486,0.252009,0.282671,0.234256,0.220756,0.268981,0.282475
781.755,0.292165,0.263262,0.249179,0.253634,0.257307,0.269099,0.236398,0.219677,0.266279,0.279272
783.382,0.300597,0.26748,0.255419,0.247358,0.249567,0.267206,0.242858,0.221187,0.266121,0.279873
785.009,0.292522,0.269503,0.266517,0.252795,0.256608,0.266905,0.230473,0.222813,0.263752,0.277064
786.635,0.284283,0.274396,0.255025,0.248998,0.259597,0.26928,0.237896,0.222733,0.265261,0.2787
788.262,0.295375,0.259328,0.261192,0.252575,0.256064,0.267474,0.235887,0.222364,0.263503,0.269551
789.889,0.290898,0.268748,0.26056,0.242858,0.249268,0.268002,0.229806,0.224995,0.26691,0.27791
791.515,0.285882,0.258744,0.248907,0.25897,0.260399,0.266707,0.235074,0.219458,0.261077,0.27786
793.142,0.289761,0.265662,0.252014,0.240034,0.256344,0.268222,0.233642,0.229516,0.269029,0.282783
794.769,0.29574,0.274183,0.264584,0.237115,0.252354,0.273451,0.225809,0.224487,0.263852,0.279612
796.396,0.284706,0.261237,0.262406,0.2432,0.263482,0.266461,0.238252,0.228178,0.269214,0.283997
798.022,0.291117,0.262109,0.258453,0.242734,0.259339,0.273771,0.237694,0.228012,0.265471,0.281583
799.649,0.29369,0.270362,0.247559,0.251803,0.256083,0.269716,0.236259,0.218619,0.268572,0.288133
801.276,0.28932,0.266275,0.254682,0.251734,0.258559,0.266964,0.241108,0.231007,0.272885,0.283942
802.903,0.291157,0.271018,0.252853,0.254984,0.250023,0.267058,0.232741,0.229516,0.270352,0.269695
804.529,0.293296,0.264341,0.26018,0.246076,0.264672,0.271243,0.237886,0.225514,0.264672,0.278887
806.156,0.287858,0.267907,0.243876,0.247649,0.244336,0.262529,0.235308,0.230312,0.265318,0.284018
807.783,0.297249,0.268138,0.248362,0.238146,0.254663,0.274545,0.238146,0.237559,0.26827,0.283708
809.41,0.285508,0.281068,0.266495,0.258128,0.254516,0.275786,0.229592,0.222864,0.27386,0.275403
811.036,0.297754,0.271229,0.242748,0.234841,0.255148,0.273555,0.239172,0.221643,0.269913,0.280269
812.663,0.299067,0.272313,0.253525,0.246737,0.24687,0.282949,0.239579,0.223354,0.273636,0.281398
